,mont-samagallo
11126,83.472336
11127,36.1338
11128,36.468185
11129,4.9312935
11130,3.3998573
11131,8.314898
11132,13.783916
11133,-13.947432
11134,0.19782698
11135,-2.094523
11136,4.5104785
11137,9.698318
11138,95.58411
11139,81.95671
11140,143.99374
11141,218.14935
11142,314.38162
11143,657.96014
11144,899.45526
11145,907.60706
11146,933.8542
11147,840.1641
11148,293.15067
11149,268.27652
11150,173.84618
11151,54.477894
11152,61.72526
11153,20.515783
11154,11.495539
11155,13.114371
11156,21.172792
11157,37.028316
11158,89.750374
11159,98.39869
11160,35.37326
11161,-9.679908
11162,-21.65186
11163,8.877693
11164,109.22549
11165,254.44989
11166,295.8866
11167,484.2742
11168,564.19006
11169,352.49768
11170,407.77182
11171,464.3483
11172,334.60828
11173,239.88542
11174,97.13373
11175,65.00734
11176,62.35347
11177,-4.243843
11178,-12.725377
11179,-4.904051
11180,-4.5765285
11181,123.62921
11182,135.01543
11183,-19.010324
11184,68.61645
11185,44.931267
11186,12.249155
11187,50.499767
11188,208.01433
11189,189.00072
11190,236.51013
11191,333.8229
11192,419.06342
11193,418.16467
11194,348.6717
11195,195.04106
11196,311.20837
11197,272.78497
11198,129.87476
11199,85.2931
11200,55.29123
11201,4.0874634
11202,31.600266
11203,22.842642
11204,45.75198
11205,151.78386
11206,93.88326
11207,104.50198
11208,11.014485
11209,126.7532
11210,52.746334
11211,43.095158
11212,198.13484
11213,113.42253
11214,178.11203
11215,238.70352
11216,146.88564
11217,198.56894
11218,312.02573
11219,315.70755
11220,234.23178
11221,192.24893
11222,97.811104
11223,82.54149
11224,38.943367
11225,32.396206
11226,87.16864
11227,-4.58261
11228,29.092482
11229,42.072304
11230,79.64009
11231,87.916145
11232,134.21631
11233,137.6807
11234,135.39758
11235,20.187683
11236,162.65457
11237,199.54266
11238,302.9052
11239,454.46704
11240,577.92725
11241,766.63025
11242,774.43054
11243,769.9167
11244,688.48157
11245,358.1361
11246,178.87505
11247,46.36071
11248,1.0807039
11249,-4.5556316
11250,27.528221
11251,27.799522
11252,23.051632
11253,83.40668
11254,78.49703
11255,-5.309932
11256,25.231136
11257,69.212456
11258,30.001137
11259,121.528564
11260,132.78261
11261,193.81364
11262,250.71428
11263,354.21024
11264,461.8745
11265,384.73126
11266,532.8846
11267,503.51294
11268,448.57043
11269,243.2176
11270,75.83266
11271,26.378918
11272,9.849419
11273,10.125767
11274,47.536125
11275,17.5627
11276,31.320274
11277,-0.41829014
11278,85.19275
11279,53.16563
11280,-2.05649
11281,-2.5374289
11282,68.28532
11283,75.0159
11284,127.807594
11285,206.53275
11286,227.64343
11287,529.4304
11288,399.1228
11289,165.93103
11290,225.32497
11291,265.34668
11292,294.53757
11293,333.11462
11294,169.6968
11295,53.049217
11296,-25.515396
11297,-41.032604
11298,-32.61166
11299,14.565895
11300,59.150013
11301,45.402462
11302,71.19992
11303,148.15663
11304,307.15378
11305,336.6725
11306,622.14996
11307,499.7958
11308,496.1208
11309,630.89276
11310,628.74603
11311,299.13107
11312,269.69336
11313,63.405876
11314,107.35854
11315,19.81852
11316,21.18339
11317,19.193506
11318,23.511261
11319,23.511261
11320,59.507862
11321,31.390997
11322,-1.1649356
11323,19.685951
11324,20.357573
11325,0.16273165
11326,115.68106
11327,119.68362
11328,54.709736
11329,217.14172
11330,238.58456
11331,258.13483
11332,280.21915
11333,303.4361
11334,319.8198
11335,318.22623
11336,253.80893
11337,195.24902
11338,72.38693
11339,42.646687
11340,31.619305
11341,16.592197
11342,40.393997
11343,89.36645
11344,-14.670826
11345,34.215515
11346,47.50573
11347,45.563713
11348,51.677258
11349,54.013714
11350,46.615677
11351,150.33217
11352,249.77304
11353,381.78592
11354,403.73386
11355,452.0241
11356,482.84528
11357,583.3762
11358,462.20483
11359,315.83313
11360,276.90494
11361,99.89471
11362,44.503166
11363,22.127724
11364,12.7226095
11365,8.470341
11366,21.035467
11367,10.497527
11368,2.2211819
11369,4.4517055
11370,6.5931964
11371,2.4699087
11372,7.6756377
11373,8.29916
11374,32.44218
11375,122.86813
11376,255.2375
11377,294.74615
11378,479.99933
11379,710.3426
11380,760.9319
11381,639.6693
11382,536.40625
11383,369.33328
11384,217.13525
11385,102.22225
11386,42.47503
11387,-5.464756
11388,16.192837
11389,4.2144575
11390,1.0912746
11391,-14.575583
11392,3.7986908
11393,14.3642845
11394,7.2050486
11395,-8.951358
11396,3.036745
11397,25.574627
11398,35.66953
11399,142.23018
11400,256.8554
11401,300.6306
11402,649.525
11403,773.44324
11404,835.08777
11405,901.8694
11406,823.8032
11407,763.41815
11408,497.33096
11409,360.42868
11410,64.72612
11411,12.884956
11412,-6.921689
11413,-3.9950335
11414,16.519106
11415,-36.091583
11416,21.485424
11417,53.564297
11418,48.241604
11419,53.02235
11420,98.582245
11421,53.06335
11422,55.448223
11423,172.66685
11424,380.9023
11425,281.333
11426,382.4162
11427,571.8793
11428,659.1637
11429,356.88812
11430,529.68866
11431,151.42392
11432,325.51468
11433,111.323395
11434,73.91826
11435,38.90168
11436,13.183898
11437,16.489939
11438,-15.956788
11439,-20.078463
11440,51.73299
11441,-0.08778
11442,-3.0444741
11443,0.22377384
11444,56.895542
11445,15.493437
11446,24.816334
11447,124.244095
11448,201.66313
11449,325.24167
11450,564.69226
11451,589.9409
11452,602.59216
11453,561.4652
11454,578.4513
11455,451.5066
11456,344.17648
11457,160.65681
11458,46.767532
11459,18.661182
11460,-0.17205024
11461,5.153078
11462,6.324628
11463,3.6256945
11464,12.434453
11465,5.3934455
11466,16.899036
11467,3.448245
11468,11.797297
11469,10.830778
11470,35.129436
11471,170.50145
11472,281.11542
11473,475.5413
11474,764.53204
11475,862.27606
11476,899.6612
11477,903.7842
11478,833.22546
11479,664.8311
11480,453.25595
11481,157.18135
11482,72.8144
11483,11.480117
11484,-28.15458
11485,3.4705155
11486,38.283688
11487,15.155589
11488,-5.2063293
11489,44.90342
11490,45.915726
11491,-6.893876
11492,1.4602947
11493,5.84778
11494,79.949554
11495,133.34525
11496,206.78763
11497,226.87628
11498,202.34467
11499,347.5341
11500,435.4583
11501,448.99237
11502,264.87152
11503,298.895
11504,203.65111
11505,91.38667
11506,68.1925
11507,34.841427
11508,19.037737
11509,-2.4089265
11510,84.85413
11511,77.628334
11512,70.36535
11513,92.44021
11514,50.660786
11515,25.110325
11516,31.224972
11517,17.00515
11518,60.470814
11519,119.52974
11520,7.1316853
11521,260.67
11522,440.4424
11523,490.88367
11524,426.08865
11525,732.5593
11526,788.7136
11527,695.95245
11528,609.2479
11529,213.49861
11530,104.23984
11531,8.914597
11532,-6.991268
11533,36.92229
11534,-1.8809642
11535,-0.64603686
11536,-3.1934662
11537,-19.123528
11538,11.518814
11539,4.9025526
11540,-10.761606
11541,-16.192905
11542,36.366924
11543,151.8401
11544,195.86565
11545,339.00104
11546,312.72784
11547,503.1453
11548,709.2928
11549,794.8545
11550,798.0733
11551,644.4318
11552,417.95825
11553,136.19548
11554,56.833813
11555,-16.052814
11556,-4.4845257
11557,-20.27991
11558,-0.96946347
11559,-11.234698
11560,-14.959913
11561,-12.125165
11562,-24.833786
11563,86.369484
11564,-10.331573
11565,-12.181126
11566,14.67968
11567,133.93077
11568,192.07329
11569,248.1253
11570,557.9832
11571,707.59265
11572,843.04443
11573,819.79297
11574,808.7495
11575,793.39856
11576,459.90274
11577,155.6121
11578,26.553066
11579,10.940151
11580,3.8217797
11581,26.687366
11582,-8.896505
11583,2.0598264
11584,0.50496614
11585,1.6484271
11586,8.435989
11587,22.664377
11588,92.97832
11589,82.80133
11590,52.220623
11591,142.33896
11592,240.41821
11593,358.72662
11594,495.19894
11595,799.56683
11596,790.2307
11597,676.5713
11598,570.9664
11599,550.14996
11600,349.27576
11601,196.4455
11602,65.36007
11603,-3.7289479
11604,-21.494453
11605,-16.541916
11606,64.95218
11607,33.308178
11608,61.523815
11609,-10.030484
11610,45.0549
11611,43.26785
11612,42.989536
11613,48.9587
11614,40.480648
11615,309.97723
11616,241.05954
11617,214.6515
11618,216.41711
11619,256.7624
11620,302.28638
11621,434.87122
11622,264.72708
11623,248.02835
11624,217.34705
11625,112.938
11626,92.10877
11627,92.5091
11628,20.946619
11629,37.776073
11630,27.572563
11631,-16.697987
11632,49.006348
11633,46.94033
11634,57.190502
11635,95.954735
11636,1.6750236
11637,7.499098
11638,85.64619
11639,269.91046
11640,193.70451
11641,230.19325
11642,185.44655
11643,205.92651
11644,390.59457
11645,545.86005
11646,410.87683
11647,322.2105
11648,234.80762
11649,138.2272
11650,44.26009
11651,-0.6997423
11652,29.002827
11653,11.383301
11654,89.21168
11655,89.31077
11656,2.3107393
11657,35.5412
11658,38.49141
11659,36.985027
11660,34.8322
11661,32.82241
11662,30.859499
11663,128.06918
11664,236.50523
11665,295.7902
11666,354.106
11667,537.7148
11668,446.65933
11669,595.1434
11670,653.7057
11671,649.54065
11672,418.57388
11673,222.8593
11674,64.83728
11675,22.89662
11676,16.85366
11677,23.837248
11678,36.986652
11679,-2.2476149
11680,-2.6224825
11681,-4.0405607
11682,31.885468
11683,31.582968
11684,-18.093868
11685,86.3045
11686,65.82963
11687,176.74133
11688,91.33587
11689,222.04758
11690,225.73004
11691,466.5205
11692,519.97675
11693,599.0669
11694,636.94366
11695,589.29156
11696,344.83612
11697,214.68709
11698,76.84725
11699,24.529331
11700,36.74911
11701,23.579802
11702,12.198026
11703,23.147596
11704,-4.0192676
11705,-19.12835
11706,1.8403784
11707,-8.854958
11708,-20.45705
11709,-2.6217346
11710,56.870342
11711,115.49266
11712,246.02878
11713,276.98694
11714,213.63762
11715,257.25366
11716,672.41034
11717,790.7879
11718,673.60925
11719,562.38617
11720,399.86728
11721,225.50203
11722,115.3074
11723,32.590126
11724,31.887623
11725,43.711758
11726,51.252136
11727,104.45208
11728,129.8225
11729,11.378607
11730,29.06012
11731,40.435703
11732,1.5717436
11733,9.859898
11734,32.60571
11735,129.87318
11736,94.420334
11737,180.96088
11738,237.76001
11739,329.28973
11740,355.82123
11741,341.10266
11742,296.17084
11743,281.24417
11744,244.35345
11745,115.73477
11746,96.43379
11747,110.830795
11748,58.566772
11749,109.37933
11750,14.947689
11751,110.36039
11752,132.05762
11753,54.422096
11754,97.31779
11755,48.77663
11756,58.30836
11757,53.032978
11758,151.08208
11759,199.18192
11760,136.68445
11761,212.58716
11762,358.2063
11763,615.59485
11764,563.06116
11765,739.4267
11766,631.19403
11767,284.95688
11768,303.7457
11769,98.483154
11770,-7.6108985
11771,53.684032
11772,30.321648
11773,6.462199
11774,-7.281252
11775,11.285914
11776,32.355366
11777,31.010052
11778,11.279909
11779,-19.113096
11780,-7.093903
11781,11.566746
11782,64.37154
11783,184.09218
11784,184.72865
11785,270.13718
11786,190.18251
11787,227.78658
11788,576.48846
11789,789.78485
11790,818.8684
11791,596.9271
11792,426.0317
11793,162.15077
11794,79.34516
11795,-26.732758
11796,33.654404
11797,78.39976
11798,78.3456
11799,2.5831733
11800,10.586465
11801,66.50653
11802,69.23521
11803,25.16581
11804,83.77269
11805,-14.484214
11806,35.296604
11807,150.0345
11808,368.24115
11809,595.03986
11810,730.76843
11811,820.13135
11812,841.5269
11813,954.6814
11814,852.6713
11815,620.1796
11816,500.06235
11817,207.77788
11818,71.29935
11819,4.951894
11820,0.019373178
11821,14.145866
11822,5.0944147
11823,3.1688178
11824,-24.370779
11825,-17.2659
11826,83.74182
11827,3.0127125
11828,-0.85789156
11829,47.673954
11830,166.15842
11831,223.51341
11832,199.15436
11833,301.9344
11834,425.12704
11835,681.99927
11836,844.4895
11837,909.34735
11838,818.19354
11839,700.12067
11840,485.02847
11841,164.26613
11842,90.13894
11843,19.62589
11844,3.9247773
11845,-12.242171
11846,24.560188
11847,22.952028
11848,-5.7060866
11849,-27.562447
11850,-17.709345
11851,43.941883
11852,1.101747
11853,-0.97702646
11854,63.23039
11855,165.75272
11856,139.22786
11857,246.86186
11858,489.5106
11859,349.86142
11860,315.5597
11861,731.38983
11862,703.89984
11863,591.80493
11864,384.99643
11865,182.07365
11866,61.451374
11867,23.921673
11868,15.274641
11869,19.863142
11870,3.359865
11871,-3.6712313
11872,2.5542598
11873,-24.12505
11874,-28.24446
11875,-14.399911
11876,33.753082
11877,29.292946
11878,57.74316
11879,161.63647
11880,46.247906
11881,184.51334
11882,404.91492
11883,712.954
11884,767.56824
11885,613.61847
11886,534.2531
11887,396.68503
11888,227.91933
11889,135.75487
11890,120.7275
11891,79.722
11892,-20.274237
11893,3.5579238
11894,26.572876
11895,14.934447
11896,-12.347103
11897,6.9138045
11898,-10.75807
11899,-8.112826
11900,-22.083237
11901,2.293397
11902,59.43081
11903,142.3425
11904,244.06584
11905,406.0242
11906,610.4223
11907,749.7416
11908,769.19495
11909,777.99194
11910,745.6418
11911,639.7873
11912,460.12347
11913,221.8863
11914,119.85715
11915,69.318054
11916,81.6725
11917,70.778885
11918,99.81524
11919,22.087984
11920,31.651754
11921,26.704239
11922,33.056416
11923,49.27049
11924,6.4370046
11925,26.90477
11926,64.200966
11927,158.79736
11928,105.87488
11929,253.05157
11930,238.08891
11931,290.2342
11932,280.30087
11933,396.39792
11934,479.41748
11935,538.329
11936,387.38596
11937,148.34117
11938,130.05315
11939,46.84693
11940,77.38557
11941,88.13108
11942,169.40489
11943,93.23547
11944,36.33794
11945,14.23446
11946,49.62578
11947,4.639721
11948,63.817184
11949,82.67669
11950,92.669014
11951,211.83327
11952,180.1045
11953,221.83359
11954,263.9862
11955,350.35883
11956,352.2901
11957,217.95241
11958,321.22958
11959,187.85155
11960,186.1012
11961,82.76443
11962,89.21014
11963,26.414053
11964,23.203184
11965,22.122953
11966,20.830866
11967,20.215445
11968,90.72084
11969,28.67968
11970,23.107695
11971,-12.183067
11972,43.914967
11973,105.92763
11974,75.00644
11975,167.57817
11976,52.46327
11977,180.72012
11978,227.06259
11979,176.39195
11980,340.91516
11981,416.14853
11982,551.6662
11983,602.5138
11984,428.39484
11985,151.424
11986,66.320145
11987,12.703422
11988,-2.1713994
11989,-7.129566
11990,42.157314
11991,8.672019
11992,-38.048073
11993,-8.295553
11994,-11.185841
11995,-23.002806
11996,-21.866432
11997,-29.802689
11998,19.824907
11999,126.80979
12000,177.18552
12001,277.24042
12002,595.63684
12003,620.29175
12004,543.02673
12005,696.0256
12006,660.70435
12007,595.2219
12008,390.2038
12009,226.79192
12010,80.906944
12011,9.080911
12012,1.8788664
12013,-4.075556
12014,-3.6666152
12015,-3.3504004
12016,76.46585
12017,16.056828
12018,-2.2619548
12019,2.996252
12020,15.201216
12021,17.08507
12022,75.81958
12023,77.652214
12024,131.3038
12025,134.00444
12026,126.15047
12027,146.18901
12028,119.808586
12029,241.81853
12030,162.08936
12031,335.5435
12032,226.29773
12033,77.41163
12034,89.12995
12035,-45.1343
12036,39.973774
12037,-46.117058
12038,52.687695
12039,42.517002
12040,93.57301
12041,91.19743
12042,-16.78311
12043,106.495094
12044,45.111507
12045,11.941702
12046,43.886387
12047,145.72765
12048,324.54214
12049,624.15466
12050,371.4247
12051,506.68555
12052,620.9648
12053,467.91733
12054,424.63
12055,357.75278
12056,237.807
12057,82.60405
12058,36.761383
12059,39.2668
12060,19.642422
12061,10.402884
12062,14.241919
12063,66.08131
12064,99.25513
12065,42.35391
12066,35.74908
12067,40.521122
12068,36.10176
12069,127.89866
12070,18.915972
12071,173.80302
12072,120.49419
12073,296.89987
12074,265.71872
12075,460.62683
12076,815.7117
12077,771.9729
12078,611.29596
12079,506.70367
12080,326.01562
12081,117.57752
12082,85.08665
12083,-0.34183455
12084,23.529953
12085,-19.005941
12086,33.87059
12087,35.669952
12088,69.368095
12089,19.889399
12090,15.420791
12091,18.932888
12092,37.121185
12093,15.374615
12094,60.89031
12095,122.94257
12096,315.91254
12097,321.26837
12098,352.2608
12099,432.94498
12100,508.4105
12101,441.87457
12102,218.70918
12103,211.07585
12104,219.91335
12105,95.01242
12106,48.844463
12107,25.432484
12108,35.576496
12109,7.6878786
12110,62.24118
12111,43.06233
12112,-7.744637
12113,6.864223
12114,33.604023
12115,33.105503
12116,-5.95589
12117,-0.18811035
12118,31.158047
12119,121.99991
12120,226.3409
12121,406.08948
12122,376.39746
12123,512.24677
12124,750.3125
12125,824.21387
12126,755.34607
12127,424.86337
12128,287.40268
12129,131.82732
12130,13.730354
12131,2.8969638
12132,-6.24534
12133,8.0296
12134,-37.431427
12135,-32.272182
12136,42.531456
12137,1.0025439
12138,6.180969
12139,3.7466521
12140,1.7844872
12141,-31.05882
12142,31.68715
12143,128.1708
12144,196.95476
