,eltime
8773,10.856001
8774,13.71427
8775,8.586598
8776,-4.041934
8777,6.4648023
8778,71.000786
8779,285.75873
8780,488.18256
8781,524.03864
8782,825.5591
8783,892.4102
8784,697.1563
8785,512.1524
8786,241.42505
8787,346.55234
8788,95.107056
8789,21.12772
8790,6.836686
8791,2.9393227
8792,9.04859
8793,15.766064
8794,-1.341586
8795,3.8644128
8796,-1.1409016
8797,-3.6608403
8798,-2.5756857
8799,-1.0787494
8800,5.249626
8801,-0.48799616
8802,47.007652
8803,326.91846
8804,548.7563
8805,562.90247
8806,678.5826
8807,753.1554
8808,674.8836
8809,568.65656
8810,293.47626
8811,121.77298
8812,62.83727
8813,4.4001427
8814,9.815049
8815,15.287373
8816,2.4879465
8817,5.349554
8818,1.5448297
8819,5.770192
8820,-0.14708912
8821,-1.3854692
8822,-2.5756857
8823,6.8121533
8824,24.711586
8825,-1.928378
8826,37.58737
8827,203.71072
8828,443.38498
8829,548.0185
8830,758.3233
8831,718.5522
8832,607.254
8833,499.52188
8834,417.87366
8835,306.5942
8836,56.249157
8837,-0.9494928
8838,-8.070913
8839,-1.4146621
8840,-2.2150297
8841,-2.4953122
8842,0.6105318
8843,-4.457504
8844,-0.6664051
8845,6.4907236
8846,-4.2122097
8847,6.9614153
8848,4.5059376
8849,0.7755019
8850,47.621593
8851,273.91528
8852,506.84396
8853,641.7149
8854,723.58057
8855,665.98553
8856,625.3065
8857,523.4273
8858,424.96307
8859,203.82863
8860,103.15555
8861,31.142626
8862,-13.294191
8863,-7.613532
8864,23.62946
8865,37.744923
8866,-2.3810158
8867,-7.3738832
8868,-4.8610315
8869,-3.0420206
8870,-0.2325795
8871,-1.9079479
8872,6.870435
8873,-5.061607
8874,27.602802
8875,275.89316
8876,384.69812
8877,486.06046
8878,599.7319
8879,632.5007
8880,626.2398
8881,544.8992
8882,246.11008
8883,248.64667
8884,82.61396
8885,4.9363594
8886,-0.8003445
8887,0.23777193
8888,1.4232715
8889,8.085569
8890,-8.497907
8891,-5.6827683
8892,-4.8610315
8893,-1.0033016
8894,-3.0420206
8895,1.5084982
8896,-5.726581
8897,10.760732
8898,63.661106
8899,227.7052
8900,493.8798
8901,614.8451
8902,790.36786
8903,713.75653
8904,676.2347
8905,480.23645
8906,344.40903
8907,210.18507
8908,63.051594
8909,7.4464045
8910,-10.297677
8911,-0.78969777
8912,4.225864
8913,4.101151
8914,-0.96434546
8915,-6.527372
8916,-3.7635493
8917,-5.1506996
8918,-2.4792433
8919,-3.330615
8920,0.66928756
8921,-4.527992
8922,35.07785
8923,274.21564
8924,432.08203
8925,534.80133
8926,690.3937
8927,603.19324
8928,515.6865
8929,322.13177
8930,295.16266
8931,188.19917
8932,89.39958
8933,22.306505
8934,15.4668255
8935,18.07232
8936,23.701635
8937,16.881872
8938,0.26622847
8939,3.365167
8940,-3.5519528
8941,-2.1222365
8942,34.90106
8943,43.511192
8944,8.8106165
8945,-2.5724633
8946,40.298016
8947,199.75117
8948,337.42346
8949,597.3417
8950,762.63165
8951,708.08655
8952,602.5212
8953,439.50018
8954,332.8419
8955,317.2947
8956,87.99992
8957,12.1771
8958,14.117562
8959,13.734814
8960,9.503914
8961,8.462642
8962,-2.6457798
8963,-2.655398
8964,3.0687628
8965,-1.5038041
8966,0.6351087
8967,0.833545
8968,8.473029
8969,-7.158371
8970,39.12954
8971,306.5872
8972,442.4874
8973,713.00085
8974,682.1861
8975,770.41644
8976,490.11334
8977,520.40546
8978,435.34048
8979,288.95822
8980,63.836914
8981,24.348364
8982,12.727511
8983,17.190166
8984,14.456903
8985,14.112785
8986,-5.787447
8987,1.1527805
8988,-4.1073403
8989,2.975139
8990,-0.102402024
8991,4.1822157
8992,9.702872
8993,1.8041388
8994,86.73141
8995,253.3154
8996,545.1319
8997,626.08356
8998,546.4806
8999,734.2069
9000,692.3043
9001,606.989
9002,446.82202
9003,293.52527
9004,73.590744
9005,9.28354
9006,10.742008
9007,1.25892
9008,-2.2005038
9009,12.717857
9010,4.1435456
9011,-5.09223
9012,-6.4063773
9013,1.2537796
9014,-3.138961
9015,-6.7626853
9016,4.2616587
9017,-7.8718796
9018,64.3506
9019,266.40286
9020,431.59918
9021,513.2311
9022,626.2574
9023,676.17847
9024,530.31934
9025,357.40076
9026,226.76762
9027,161.41295
9028,53.66069
9029,4.0552764
9030,2.82465
9031,1.1734458
9032,9.777535
9033,10.026728
9034,-1.166505
9035,-2.2685437
9036,-8.795584
9037,-0.61083883
9038,-2.4528732
9039,-4.674636
9040,7.272231
9041,-3.5422814
9042,42.72402
9043,288.5929
9044,441.5909
9045,732.2155
9046,795.39026
9047,626.2212
9048,500.69656
9049,371.49316
9050,231.7938
9051,313.2416
9052,70.10893
9053,7.9195685
9054,-5.176941
9055,4.3012986
9056,-0.6763883
9057,-5.6034894
9058,1.602299
9059,-1.4239912
9060,-8.515278
9061,-0.48164678
9062,1.3041294
9063,5.280769
9064,-7.728336
9065,2.5649664
9066,22.632862
9067,223.62259
9068,615.1651
9069,607.26495
9070,729.03815
9071,667.10645
9072,592.4185
9073,492.54773
9074,373.3206
9075,210.79756
9076,82.03388
9077,6.656684
9078,-5.22704
9079,4.446601
9080,-6.922773
9081,5.338653
9082,7.4154034
9083,5.6352415
9084,-3.921097
9085,6.591366
9086,2.5076423
9087,4.5908475
9088,9.490031
9089,9.976467
9090,54.722763
9091,315.04025
9092,387.19315
9093,501.13824
9094,684.98157
9095,654.08374
9096,601.7753
9097,506.53317
9098,352.0851
9099,278.76172
9100,72.58793
9101,14.026345
9102,-0.11433553
9103,5.72803
9104,4.503716
9105,3.335419
9106,-5.545684
9107,5.0099573
9108,-0.7668293
9109,-8.9712
9110,-8.482816
9111,-2.8992462
9112,-2.106902
9113,8.795699
9114,40.56057
9115,359.07028
9116,594.65857
9117,700.3594
9118,707.70856
9119,733.2082
9120,634.04095
9121,524.8732
9122,433.92715
9123,278.83102
9124,71.883575
9125,-2.2456608
9126,-12.861619
9127,-2.898898
9128,-0.22730291
9129,1.5175772
9130,5.876526
9131,-0.9520793
9132,0.8237228
9133,1.5842012
9134,9.333382
9135,-4.938158
9136,1.3929034
9137,47.44018
9138,217.13646
9139,577.9587
9140,750.5744
9141,789.2029
9142,684.90607
9143,679.4741
9144,574.47565
9145,482.2471
9146,313.83475
9147,90.32409
9148,14.944208
9149,-7.304615
9150,11.630493
9151,-3.4828925
9152,15.7518835
9153,-3.2094443
9154,-5.263556
9155,-4.686677
9156,-1.0534455
9157,-6.4885
9158,-1.7581165
9159,0.7074899
9160,-1.3946059
9161,42.33355
9162,310.2177
9163,481.6646
9164,510.1587
9165,450.1669
9166,473.75598
9167,438.18
9168,332.68607
9169,461.23236
9170,311.65277
9171,84.7576
9172,8.588997
9173,5.220316
9174,-1.8189143
9175,-14.161845
9176,15.048714
9177,-3.121427
9178,-11.743016
9179,-2.1278589
9180,-6.6573186
9181,2.4962234
9182,2.0414822
9183,10.288713
9184,-0.13627684
9185,40.422844
9186,221.72408
9187,484.1269
9188,161.84541
9189,395.03348
9190,504.3112
9191,434.53122
9192,165.12119
9193,178.53334
9194,305.32352
9195,75.98346
9196,4.71216
9197,5.6683064
9198,7.269038
9199,11.190702
9200,0.79160416
9201,-7.564083
9202,-3.3715067
9203,5.830959
9204,8.149828
9205,-3.797739
9206,6.9614153
9207,10.025877
9208,-6.3986
9209,39.12954
9210,193.97995
9211,531.1994
9212,774.48114
9213,753.1804
9214,693.50354
9215,428.78635
9216,211.65097
9217,318.5017
9218,302.86295
9219,99.441826
9220,4.080966
9221,8.790748
9222,3.3060446
9223,0.72172624
9224,33.00693
9225,7.1433363
9226,-1.7132099
9227,-4.176611
9228,-1.2808757
9229,1.3183978
9230,2.724771
9231,-2.007562
9232,-6.368234
9233,35.450325
9234,139.03217
9235,479.83417
9236,472.15137
9237,330.30887
9238,444.2698
9239,451.938
9240,401.60104
9241,322.493
9242,207.59969
9243,72.52343
9244,0.8321777
9245,1.0778656
9246,-0.038120758
9247,15.015906
9248,3.2449007
9249,0.6105318
9250,4.808181
9251,-11.142549
9252,-0.5430719
9253,-1.9956332
9254,-0.58926064
9255,6.92736
9256,8.087306
9257,35.19404
9258,133.92972
9259,469.88724
9260,524.7324
9261,425.18997
9262,498.51984
9263,418.02286
9264,472.3403
9265,356.77127
9266,305.17233
9267,83.47331
9268,48.102814
9269,39.77326
9270,48.900803
9271,42.971153
9272,40.977325
9273,-2.0879867
9274,-1.107373
9275,3.6123602
9276,5.1496477
9277,-7.2501626
9278,1.0158839
9279,1.5539894
9280,8.574888
9281,6.201801
9282,202.1354
9283,250.21054
9284,354.02197
9285,186.05673
9286,345.80182
9287,163.19107
9288,201.1647
9289,177.26044
9290,264.1321
9291,37.747425
9292,6.999491
9293,-2.3997025
9294,-4.7004094
9295,-6.1280646
9296,-15.242479
9297,3.5599504
9298,-2.7074409
9299,-0.15423822
9300,-0.876563
9301,-1.4504344
9302,-2.8393793
9303,2.9842293
9304,-6.5811625
9305,46.089016
9306,177.51355
9307,433.74435
9308,379.1249
9309,434.06415
9310,736.77216
9311,598.8539
9312,479.85757
9313,435.38464
9314,301.08636
9315,48.04345
9316,3.2356324
9317,-1.2787572
9318,-2.560269
9319,26.66256
9320,19.730177
9321,-8.295345
9322,-44.39892
9323,10.982835
9324,-2.5496712
9325,-6.4636965
9326,-1.1545163
9327,27.382088
9328,-17.01652
9329,10.379062
9330,112.546036
9331,78.12013
9332,48.6127
9333,164.31326
9334,242.26183
9335,94.29134
9336,48.115013
9337,112.41394
9338,54.00757
9339,15.441607
9340,-11.42964
9341,2.5638766
9342,1.0286578
9343,8.494108
9344,-1.0922295
9345,-2.4194965
9346,4.584116
9347,0.53101254
9348,-5.590063
9349,35.166847
9350,28.08353
9351,44.303375
9352,-8.97673
9353,35.673477
9354,156.97934
9355,227.8892
9356,384.37848
9357,598.6487
9358,719.3318
9359,554.9189
9360,443.8337
9361,363.14453
9362,272.2034
9363,59.443443
9364,16.37941
9365,-1.4063976
9366,-10.141373
9367,-3.539323
9368,8.721073
9369,-1.2265006
9370,-3.347678
9371,-3.3572962
9372,-2.762641
9373,-2.762641
9374,-2.0376132
9375,10.332242
9376,20.80956
9377,11.374194
9378,115.633675
9379,145.1105
9380,159.0487
9381,134.36357
9382,136.39738
9383,96.247604
9384,58.356274
9385,131.07887
9386,70.358406
9387,29.111626
9388,-15.310781
9389,-8.237019
9390,-3.6079159
9391,-7.989551
9392,1.6952912
9393,-4.177763
9394,13.637057
9395,47.582195
9396,144.40263
9397,410.00702
9398,518.749
9399,534.25726
9400,550.6154
9401,620.4051
9402,457.82104
9403,410.7723
9404,274.79538
9405,114.703926
9406,19.694418
9407,19.297297
9408,22.694366
9409,30.28229
9410,9.412104
9411,17.81145
9412,-3.8681471
9413,-6.987807
9414,0.17782569
9415,-10.508859
9416,32.169865
9417,-2.9434378
9418,31.812078
9419,33.865795
9420,150.48622
9421,366.085
9422,461.0605
9423,480.5485
9424,607.687
9425,536.6455
9426,461.16202
9427,407.69397
9428,276.76593
9429,92.501854
9430,15.190263
9431,17.036009
9432,7.9679976
9433,0.4620049
9434,-18.444082
9435,-16.431355
9436,2.5661445
9437,-2.767937
9438,-2.767937
9439,-1.9284877
9440,-2.2800493
9441,-2.0961514
9442,-5.2513847
9443,33.534992
9444,116.1711
9445,298.82297
9446,484.76953
9447,538.942
9448,580.23254
9449,606.91736
9450,462.8506
9451,346.41858
9452,296.78415
9453,110.18393
9454,60.906
9455,49.205948
9456,41.655617
9457,38.184715
9458,12.673872
9459,5.065745
9460,-0.3776121
9461,1.0143623
9462,-7.140449
9463,-5.733048
9464,-5.0340896
9465,-6.9058366
9466,-3.4083135
9467,31.35439
9468,141.72328
9469,348.32834
9470,488.00482
9471,559.13214
9472,611.0254
9473,580.71643
9474,527.058
9475,349.83807
9476,260.5723
9477,145.543
9478,41.604313
9479,2.6428657
9480,-6.387353
9481,0.07270223
9482,7.633658
9483,1.1819065
9484,0.9730171
9485,-1.0841872
9486,-3.47822
9487,4.019917
9488,-7.65585
9489,-14.237305
9490,-12.753137
9491,5.297335
9492,198.68985
9493,306.51624
9494,452.23123
9495,610.1068
9496,620.37683
9497,602.37445
9498,475.80884
9499,360.9676
9500,289.85342
9501,121.76052
9502,11.897449
9503,8.825169
9504,-3.9031525
9505,-4.5805793
9506,-2.0221741
9507,-7.391851
9508,2.4515564
9509,16.398346
9510,15.283372
9511,1.7819347
9512,58.434586
9513,1.0142775
9514,40.253376
9515,-35.650528
9516,122.85037
9517,274.533
9518,432.15836
9519,655.73126
9520,761.52734
9521,638.2099
9522,516.44183
9523,321.31354
9524,349.0037
9525,172.35646
9526,19.42375
9527,-52.63781
9528,-52.318974
9529,28.532007
9530,3.4232407
9531,-44.81274
9532,-15.78922
9533,1.8689215
9534,9.384009
9535,12.443535
9536,12.945171
9537,-4.0326066
9538,27.150883
9539,188.10194
9540,306.50894
9541,546.561
9542,675.0054
9543,733.4292
9544,724.61676
9545,577.69617
9546,409.64603
9547,348.49948
9548,121.16421
9549,23.145643
9550,27.714638
9551,-1.0263468
9552,20.915625
9553,2.4382536
9554,-3.0651777
9555,9.253188
9556,17.89816
9557,2.0180602
9558,-8.272214
9559,2.0007873
9560,-6.878476
9561,1.4930676
9562,21.225044
9563,200.1775
9564,376.98102
9565,470.57367
9566,638.7832
9567,670.7814
9568,688.80304
9569,596.10284
9570,428.86435
9571,399.09338
9572,187.32388
9573,19.690586
9574,21.82307
9575,14.440039
9576,14.703628
9577,24.226503
9578,27.77119
9579,-6.598605
9580,-12.27275
9581,-5.485098
9582,5.2649174
9583,2.3556647
9584,0.40220428
9585,15.038447
9586,25.471106
9587,174.89902
9588,290.72122
9589,420.1213
9590,636.84674
9591,659.5973
9592,665.9498
9593,516.51746
9594,349.52673
9595,339.877
9596,159.21298
9597,73.144516
9598,26.734043
9599,8.34354
9600,11.375876
9601,34.269196
9602,29.766714
9603,-1.6408488
9604,-2.3567011
9605,-0.20115343
9606,-0.299033
9607,6.537768
9608,6.5439715
9609,6.51366
9610,38.412426
9611,175.00853
9612,351.5813
9613,414.62216
9614,599.7152
9615,629.77246
9616,740.9008
9617,563.3291
9618,402.4851
9619,343.74304
9620,81.786064
9621,19.875828
9622,0.008864179
9623,-4.995342
9624,-19.14609
9625,-11.794577
9626,-75.41612
9627,0.9288578
9628,15.755974
9629,9.327316
9630,-6.9352965
9631,-0.16706726
9632,11.487765
9633,21.350641
9634,41.899635
9635,208.60567
9636,387.8739
9637,593.3656
9638,644.11194
9639,659.3831
9640,680.04785
9641,616.1553
9642,408.31555
9643,418.50137
9644,248.76472
9645,77.42416
9646,25.924698
9647,18.593433
9648,31.121225
9649,16.589008
9650,-17.087362
9651,23.428633
9652,17.268976
9653,-29.336102
9654,4.318398
9655,-0.21336249
9656,6.675532
9657,15.5119705
9658,0.8946384
9659,101.73694
9660,317.08978
9661,423.33826
9662,613.93536
9663,648.52856
9664,621.8928
9665,475.3288
9666,370.45618
9667,235.66325
9668,88.8384
9669,2.4075055
9670,-10.753322
9671,8.328841
9672,-9.288913
9673,-12.140605
9674,3.3579068
9675,-5.8109975
9676,-3.5666296
9677,-25.68273
9678,-14.044794
9679,-12.550766
9680,-11.150503
9681,-8.061269
9682,-3.1037457
9683,88.07246
9684,212.9678
9685,449.58237
9686,574.8511
9687,649.22626
9688,668.02167
9689,557.24316
9690,388.16617
9691,237.19473
9692,79.163994
9693,12.11721
9694,-9.036106
9695,-11.600677
9696,-6.3719544
9697,-1.7341787
9698,-6.5834026
9699,-13.643697
9700,-1.3977932
9701,-1.2710539
9702,-2.062097
9703,-2.062097
9704,-1.5894896
9705,-2.2955847
9706,2.0987115
9707,83.95698
9708,192.94923
9709,379.5182
9710,553.071
9711,647.2955
9712,648.1977
9713,506.12662
9714,271.89572
9715,236.81209
9716,95.81352
9717,-32.55373
9718,-19.08764
9719,9.137406
9720,68.443535
9721,6.5729547
9722,-3.1784534
9723,1.9885042
9724,3.9110134
9725,18.655695
9726,1.1015247
9727,36.007603
9728,17.691193
9729,13.185892
9730,36.411076
9731,103.29038
9732,249.14313
9733,342.7486
9734,365.24738
9735,526.5141
9736,481.96674
9737,519.8383
9738,348.88672
9739,285.2134
9740,105.7113
9741,0.22408742
9742,9.073619
9743,-0.9734907
9744,17.15274
9745,9.549652
9746,-4.731463
9747,2.2789373
9748,8.90153
9749,-6.71329
9750,-1.5640769
9751,-7.6394696
9752,-1.566208
9753,7.2263184
9754,5.134169
9755,131.11949
9756,373.13995
9757,500.6863
9758,543.496
9759,691.32367
9760,684.4426
9761,470.80124
9762,375.63156
9763,245.52107
9764,99.95773
9765,24.52371
9766,5.2498913
9767,9.111602
9768,8.646329
9769,7.2794976
9770,1.5677879
9771,-1.3605773
9772,-2.7972603
9773,2.687034
9774,-1.7385967
9775,13.771981
9776,-2.9982488
9777,3.898316
9778,-3.3087046
9779,123.038055
9780,262.7368
9781,517.63477
9782,601.56635
9783,592.2117
9784,583.6358
9785,562.76965
9786,450.85233
9787,266.51477
9788,115.806305
9789,24.87598
9790,20.340845
9791,19.507565
9792,15.762746
9793,17.572956
9794,2.9037588
9795,-2.8255603
9796,0.4878092
9797,0.6348165
9798,-5.1475987
9799,0.4874884
9800,-0.15235409
9801,4.7345185
9802,17.364471
9803,115.81659
9804,321.2267
9805,505.68878
9806,488.75415
9807,649.17456
9808,649.7397
9809,554.76184
9810,393.06918
9811,324.91406
9812,228.42227
9813,37.582447
9814,36.501263
9815,7.0453677
9816,0.5809919
9817,27.509096
9818,10.152406
9819,0.16401407
9820,0.49634835
9821,-4.823667
9822,18.359138
9823,10.824144
9824,0.7910569
9825,13.130361
9826,-4.240994
9827,67.76554
9828,271.00168
9829,532.8757
9830,522.3864
9831,649.7498
9832,592.4744
9833,598.749
9834,392.68988
9835,289.28152
9836,193.27261
9837,14.669676
9838,5.0606213
9839,-2.317384
9840,16.420525
9841,-1.4785707
9842,5.6516786
9843,1.4265207
9844,-9.292813
9845,-29.264872
9846,-1.5566553
9847,-8.557899
9848,6.3318696
9849,-2.8558323
9850,21.686207
9851,74.15396
9852,295.77997
9853,500.0112
9854,550.2483
9855,688.95184
9856,659.78204
9857,441.97144
9858,382.51
9859,235.63022
9860,147.21562
9861,-5.1339746
9862,2.7922845
9863,1.0149186
9864,-17.337318
9865,-41.23015
9866,-7.0206256
9867,13.223612
9868,13.2706785
9869,8.9489155
9870,4.2758393
9871,8.400322
9872,8.412283
9873,6.226251
9874,16.438753
9875,65.841324
9876,281.98422
9877,553.44946
9878,673.24805
9879,707.9089
9880,591.36945
9881,497.1388
9882,392.3229
9883,277.72903
9884,109.09481
9885,0.6260029
9886,1.755128
9887,10.831694
9888,19.011147
9889,6.0696745
9890,2.2761796
9891,-9.343748
9892,0.046405137
9893,2.1836648
9894,4.6974072
9895,13.369999
9896,0.20495728
9897,5.604761
9898,-0.71813905
9899,105.63232
9900,270.78244
9901,462.09274
9902,567.0005
9903,587.3064
9904,677.2369
9905,553.7867
9906,434.5968
9907,247.596
9908,130.8105
9909,17.264093
9910,30.53749
9911,-3.1643486
9912,19.129528
9913,4.043095
9914,22.50535
9915,-0.9375762
9916,-9.241766
9917,-6.414003
9918,-7.190274
9919,0.63232195
9920,-0.3933641
9921,-15.940139
9922,5.00748
9923,55.83823
9924,283.5768
9925,495.77777
9926,591.02277
9927,578.81116
9928,659.34784
9929,440.9407
9930,340.47684
9931,218.26328
9932,106.44564
9933,22.653286
9934,-5.368751
9935,1.793176
9936,-7.501252
9937,-5.9134784
9938,-0.97497404
9939,-4.21464
9940,8.3923435
9941,2.936023
9942,-2.5770411
9943,-4.515943
9944,-7.5665374
9945,-12.499975
9946,13.739191
9947,70.2538
9948,287.28378
9949,406.87717
9950,450.01608
9951,583.9412
9952,506.9463
9953,513.55286
9954,382.32886
9955,244.75783
