,sanantonio
16243,74.62
16244,81.43332
16245,187.81476
16246,193.77705
16247,220.21602
16248,218.10246
16249,257.0442
16250,231.15823
16251,173.28079
16252,128.02597
16253,69.65435
16254,38.98673
16255,55.51192
16256,7.3446403
16257,17.805319
16258,9.327278
16259,65.95183
16260,24.139212
16261,30.450804
16262,26.01606
16263,35.90263
16264,91.615524
16265,38.303417
16266,34.813248
16267,41.728775
16268,166.1704
16269,196.52255
16270,427.41745
16271,367.92325
16272,401.43887
16273,469.61426
16274,342.26248
16275,336.5779
16276,236.05602
16277,119.71612
16278,44.042645
16279,20.19448
16280,44.38927
16281,4.3915696
16282,53.178146
16283,55.187225
16284,31.687214
16285,37.536293
16286,68.86608
16287,31.464218
16288,2.183904
16289,-6.481965
16290,7.1291814
16291,16.827553
16292,132.02635
16293,244.8232
16294,339.18387
16295,371.61234
16296,463.56042
16297,444.2479
16298,352.703
16299,181.0499
16300,152.31575
16301,138.90047
16302,73.36705
16303,18.227106
16304,25.587896
16305,13.740661
16306,9.039585
16307,6.5448303
16308,-5.9205837
16309,-3.3747153
16310,13.022777
16311,16.132143
16312,11.488239
16313,15.062062
16314,11.364511
16315,27.2319
16316,195.94469
16317,444.11008
16318,565.057
16319,645.7767
16320,765.25183
16321,769.8407
16322,717.6309
16323,543.3057
16324,391.13486
16325,266.84775
16326,67.9092
16327,17.526857
16328,-2.6553593
16329,6.0169067
16330,-10.007959
16331,-10.686656
16332,-0.49484473
16333,-4.192555
16334,-8.936916
16335,1.0283633
16336,-6.7589006
16337,-1.7603927
16338,-3.5593333
16339,10.050249
16340,206.82684
16341,353.38086
16342,581.81415
16343,680.601
16344,736.36804
16345,731.3937
16346,654.31366
16347,491.73438
16348,381.8317
16349,227.03514
16350,77.511215
16351,2.954986
16352,16.658886
16353,-4.561561
16354,1.6875507
16355,7.9249153
16356,30.225006
16357,32.90236
16358,26.79021
16359,24.492168
16360,31.362104
16361,122.63662
16362,41.628197
16363,78.222626
16364,114.712685
16365,276.25766
16366,349.48877
16367,398.19263
16368,362.26144
16369,379.46146
16370,361.77576
16371,363.02194
16372,256.604
16373,143.47766
16374,68.87917
16375,4.920813
16376,-4.2302785
16377,1.3002608
16378,10.759428
16379,42.362213
16380,30.375837
16381,54.68802
16382,21.362812
16383,39.47994
16384,39.125854
16385,39.20803
16386,46.24584
16387,56.956512
16388,128.3358
16389,193.32208
16390,290.81604
16391,238.01208
16392,336.21277
16393,263.7769
16394,220.97589
16395,157.94728
16396,324.99384
16397,226.87187
16398,82.27791
16399,11.025638
16400,3.9290347
16401,1.0518565
16402,3.3418794
16403,6.2167535
16404,0.05788953
16405,-5.0122952
16406,-1.7000141
16407,1.06296
16408,-8.294638
16409,4.876928
16410,-7.328339
16411,4.203598
16412,178.73335
16413,502.8328
16414,542.6991
16415,738.898
16416,797.2166
16417,635.2301
16418,632.7576
16419,370.89417
16420,376.82654
16421,208.50652
16422,74.69164
16423,1.5051414
16424,-4.9130464
16425,-6.1234593
16426,-7.1332316
16427,-9.989327
16428,-1.6591079
16429,-3.3349862
16430,-4.6449456
16431,-2.995409
16432,-4.122471
16433,-2.4415324
16434,-0.9710972
16435,1.1611308
16436,142.70633
16437,448.94318
16438,547.94727
16439,631.784
16440,671.2944
16441,725.6952
16442,736.03235
16443,511.57724
16444,416.9538
16445,214.333
16446,80.39102
16447,-13.138753
16448,-0.7121613
16449,-2.788913
16450,31.179354
16451,-0.10403631
16452,-2.9047456
16453,6.2590857
16454,-5.5068364
16455,-8.545836
16456,5.7754645
16457,4.0656176
16458,43.425243
16459,50.4697
16460,119.10904
16461,215.10045
16462,359.8048
16463,322.46246
16464,320.52148
16465,443.2416
16466,408.055
16467,385.466
16468,285.2473
16469,118.2883
16470,74.038315
16471,4.2897916
16472,-5.3274665
16473,-3.679531
16474,-9.634891
16475,54.287773
16476,52.922245
16477,-8.329507
16478,17.091366
16479,18.671528
16480,29.50869
16481,71.08026
16482,93.50732
16483,39.132378
16484,170.59274
16485,226.07817
16486,284.6881
16487,322.39157
16488,381.12848
16489,385.2411
16490,292.58484
16491,294.3274
16492,237.17268
16493,161.90088
16494,67.64564
16495,19.969736
16496,85.10994
16497,29.265102
16498,1.3929291
16499,-4.626213
16500,47.95689
16501,38.29943
16502,33.44761
16503,9.30872
16504,-26.275185
16505,36.02925
16506,40.82554
16507,115.784035
16508,127.36212
16509,220.5799
16510,328.33554
16511,319.99875
16512,370.86832
16513,412.62354
16514,372.8859
16515,247.71556
16516,249.83156
16517,102.45918
16518,49.698906
16519,40.49361
16520,94.3091
16521,34.942017
16522,37.287846
16523,37.257954
16524,26.66587
16525,26.168755
16526,26.925245
16527,79.847084
16528,25.94833
16529,58.760017
16530,70.25937
16531,50.548077
16532,128.83037
16533,232.19063
16534,340.947
16535,368.57755
16536,369.5464
16537,467.35852
16538,317.72897
16539,196.18332
16540,206.45633
16541,68.999954
16542,33.105366
16543,35.83685
16544,31.381866
16545,31.347834
16546,25.84163
16547,31.826092
16548,31.33497
16549,64.24302
16550,24.227444
16551,54.481968
16552,17.932302
16553,57.719315
16554,31.950888
16555,44.87769
16556,171.38092
16557,285.80194
16558,365.8067
16559,468.61874
16560,404.15176
16561,407.03262
16562,331.73074
16563,309.53833
16564,245.88596
16565,129.81584
16566,69.53582
16567,32.95195
16568,33.827415
16569,26.582245
16570,27.060497
16571,25.244549
16572,66.87722
16573,23.659567
16574,29.952665
16575,51.93388
16576,69.49398
16577,16.184917
16578,28.018946
16579,108.221695
16580,107.14787
16581,187.73444
16582,380.62332
16583,334.34897
16584,350.38962
16585,302.68066
16586,389.80667
16587,243.3538
16588,273.26553
16589,93.711006
16590,33.539173
16591,24.584986
16592,1.0172064
16593,15.901007
16594,35.43588
16595,18.19958
16596,30.617733
16597,7.0026727
16598,32.60654
16599,82.265305
16600,46.96368
16601,-13.358587
16602,59.134262
16603,63.456383
16604,80.160324
16605,159.08347
16606,350.6983
16607,315.4367
16608,286.2978
16609,331.1769
16610,277.55115
16611,210.69864
16612,148.94594
16613,53.095333
16614,28.573975
16615,32.44081
16616,13.811613
16617,5.3503656
16618,1.8646227
16619,33.258015
16620,-0.6734461
16621,-1.6963297
16622,19.237165
16623,26.40045
16624,-6.0104256
16625,-2.130605
16626,-10.8805275
16627,12.998027
16628,119.43488
16629,222.8245
16630,176.3117
16631,190.10951
16632,98.81547
16633,116.2121
16634,151.0428
16635,106.708954
16636,104.19106
16637,80.456856
16638,35.9624
16639,4.8382587
16640,-2.0848675
16641,-0.8971899
16642,2.3509712
16643,2.762115
16644,-9.768233
16645,-7.641623
16646,-2.963648
16647,3.5783582
16648,-11.698828
16649,5.8817177
16650,3.97179
16651,-6.7322054
16652,119.42645
16653,168.14594
16654,174.22986
16655,192.16203
16656,73.2634
16657,193.04518
16658,158.82837
16659,230.2666
16660,147.7854
16661,125.230774
16662,45.817333
16663,4.326187
16664,1.5944487
16665,-2.6693382
16666,-20.818756
16667,-4.6115327
16668,0.5044487
16669,-2.9940102
16670,-31.555422
16671,-0.65468794
16672,-1.5956453
16673,0.76184386
16674,8.60014
16675,45.23608
16676,118.9945
16677,145.96391
16678,82.35135
16679,197.14815
16680,183.9061
16681,209.20569
16682,55.11428
16683,83.500015
16684,130.20184
16685,73.626335
16686,65.569275
16687,6.9755673
16688,-7.8641276
16689,-5.180965
16690,-33.025444
16691,-7.278324
16692,13.099854
16693,15.473637
16694,13.857517
16695,4.4105425
16696,-6.2837343
16697,-2.0683393
16698,2.5844502
16699,2.4745572
16700,119.380165
16701,180.06105
16702,141.35936
16703,140.12933
16704,120.96558
16705,191.70346
16706,97.65462
16707,100.44097
16708,128.25093
16709,84.5475
16710,29.257145
16711,-12.080599
16712,-1.4097614
16713,0.5061931
16714,23.231928
16715,-6.4028854
16716,5.9416194
16717,-1.4214747
16718,6.776103
16719,-8.100613
16720,-8.299801
16721,-7.206176
16722,-4.709818
16723,15.324683
16724,94.58875
16725,206.60963
16726,195.3126
16727,164.0815
16728,66.558105
16729,150.12479
16730,166.95483
16731,168.20828
16732,142.94173
16733,107.25845
16734,32.961864
16735,-17.337978
16736,-4.1752944
16737,-6.195424
16738,-7.911128
16739,-7.429986
16740,-3.39616
16741,-4.993669
16742,-5.7767863
16743,-1.746998
16744,19.903395
16745,-2.682135
16746,-5.5055575
16747,19.075068
16748,148.19388
16749,283.07162
16750,300.58337
16751,397.158
16752,348.65936
16753,181.00743
16754,103.006546
16755,99.76293
16756,172.81487
16757,148.87227
16758,59.711643
16759,0.64004785
16760,2.1373076
16761,7.3897324
16762,5.287984
16763,3.5252802
16764,-6.06261
16765,-8.012771
16766,-8.142782
16767,-5.0505095
16768,-32.74201
16769,-9.726889
16770,-2.0844307
16771,-3.6760888
16772,92.010704
16773,164.55743
16774,165.21307
16775,230.95969
16776,209.75137
16777,288.6373
16778,297.3856
16779,242.5037
16780,307.68707
16781,268.64056
16782,63.803204
16783,8.174044
16784,2.0126731
16785,5.22708
16786,8.580826
16787,1.7527578
16788,-26.593935
16789,-13.007895
16790,-1.3011134
16791,-22.868914
16792,-41.812668
16793,-44.178715
16794,-0.35420093
16795,178.44395
16796,210.17369
16797,193.83249
16798,102.884674
16799,150.12714
16800,61.760788
16801,69.561104
16802,100.87494
16803,134.1818
16804,129.62268
16805,46.333378
16806,-17.569262
16807,-21.862362
16808,-2.015153
16809,-2.015153
16810,-3.6163497
16811,-1.2267416
16812,-4.1310544
16813,-26.445496
16814,-1.0062832
16815,0.44344676
16816,-4.9015965
16817,6.4515133
16818,24.949467
16819,172.61115
16820,187.03148
16821,130.54329
16822,126.464676
16823,90.429825
16824,84.59826
16825,58.797306
16826,246.71481
16827,103.86801
16828,62.994488
16829,18.054518
16830,-23.090618
16831,-23.01787
16832,12.914336
16833,29.162138
16834,15.775698
16835,33.38054
16836,-7.595764
16837,15.338634
16838,44.54778
16839,39.231285
16840,39.919235
16841,57.65808
16842,65.562584
16843,92.274025
16844,209.46455
16845,148.47157
16846,119.358795
16847,95.62267
16848,79.72888
16849,131.579
16850,120.43078
16851,111.35525
16852,40.841232
16853,26.015388
16854,0.39915293
16855,-4.6193914
16856,-4.4498177
16857,-3.3815145
16858,-0.032004293
16859,-5.607405
16860,-9.040305
16861,-5.1223426
16862,-17.58243
16863,-5.5579023
16864,-24.32524
16865,0.013620891
16866,46.047565
16867,167.79819
16868,213.17197
16869,102.350075
16870,98.83155
16871,206.39436
16872,136.05386
16873,175.84775
16874,190.91095
16875,186.80856
16876,138.26312
16877,35.335964
16878,-2.1136203
16879,6.533337
16880,-22.998857
16881,-46.69382
16882,-10.635961
16883,9.071946
16884,3.1370752
16885,-42.515354
16886,-6.9197006
16887,31.747774
16888,-4.6078057
16889,-57.463543
16890,66.93629
16891,152.46878
16892,234.45863
16893,213.55411
16894,201.30852
16895,141.43297
16896,218.29509
16897,182.44762
16898,110.708534
16899,72.0598
16900,87.07397
16901,10.202553
16902,-22.726622
16903,-19.616446
16904,-21.118635
16905,-10.80699
16906,-7.680336
16907,-1.1964531
16908,4.8758574
16909,3.7807539
16910,-3.5099773
16911,17.295963
16912,-3.8189907
16913,27.987986
16914,75.577354
16915,140.46901
16916,151.38408
16917,99.766045
16918,69.8558
16919,15.072296
16920,109.36799
16921,81.243225
16922,109.08802
16923,136.99326
16924,105.49474
16925,30.274244
16926,-28.955763
16927,-13.279212
16928,-14.045563
16929,-14.045563
16930,-12.877374
16931,7.7963085
16932,10.914183
16933,6.0978537
16934,-23.951958
16935,-13.917833
16936,-4.5943346
16937,23.68748
16938,53.180252
16939,82.132774
16940,177.43648
16941,148.40518
16942,205.63597
16943,130.74323
16944,115.390114
16945,146.80508
16946,206.65222
16947,119.03834
16948,95.22426
16949,26.03928
16950,3.3509595
16951,-2.1119123
16952,-10.592907
16953,10.828769
16954,54.425602
16955,38.96263
16956,33.72673
16957,33.707058
16958,8.416419
16959,12.204681
16960,2.5490637
16961,11.403297
16962,59.377674
16963,118.27096
16964,180.95844
16965,147.34946
16966,123.81147
16967,114.26599
16968,47.11437
16969,68.7296
16970,77.81155
16971,118.99056
16972,100.17407
16973,53.324383
16974,6.3269415
16975,7.6891418
16976,8.09891
16977,-0.50686187
16978,-0.12189273
16979,-3.9623744
16980,-6.6598167
16981,-14.0232525
16982,-8.480737
16983,-3.0536911
16984,0.019619126
16985,8.450155
16986,-6.097728
16987,111.47312
16988,182.41489
16989,143.10666
16990,179.516
16991,139.32568
16992,197.75386
16993,179.98878
16994,128.45166
16995,143.38411
16996,111.25438
16997,40.922718
16998,2.5992944
16999,-3.2331066
17000,36.810795
17001,-11.495093
17002,-3.310824
17003,36.516273
17004,29.909655
17005,32.22136
17006,-1.7640876
17007,0.2111178
17008,3.3150454
17009,20.6397
17010,74.42287
17011,141.55392
17012,201.55069
17013,271.44302
17014,200.72755
17015,229.79507
17016,189.16231
17017,228.91295
17018,231.5541
17019,166.24559
17020,86.765205
17021,53.97609
17022,25.362242
17023,30.298653
17024,-15.84943
17025,17.822653
17026,9.26923
17027,35.87909
17028,27.734089
17029,42.937084
17030,54.97635
17031,37.8272
17032,43.321224
17033,70.22731
17034,167.36676
17035,245.00523
17036,277.94534
17037,265.19894
17038,148.30264
17039,249.29346
17040,291.2705
17041,299.70447
17042,282.113
17043,214.62297
17044,116.81077
17045,85.94279
17046,21.601364
17047,19.82557
17048,17.44294
17049,19.38689
17050,17.17197
17051,89.70831
17052,92.78155
17053,25.388193
17054,36.24711
17055,67.276375
17056,37.64627
17057,124.96763
17058,149.71199
17059,262.99655
17060,257.98102
17061,319.89432
17062,310.0767
17063,288.9516
17064,305.90494
17065,260.82025
17066,276.28415
17067,219.1788
17068,110.41311
17069,97.01458
17070,42.439125
17071,30.508808
17072,30.953033
17073,39.939484
17074,46.745552
17075,65.30351
17076,0.6286558
17077,72.05064
17078,25.622326
17079,119.71897
17080,122.99811
17081,50.294598
17082,124.005936
17083,240.55377
17084,218.55678
17085,257.11273
17086,376.47363
17087,358.96188
17088,323.21716
17089,369.29688
17090,266.20276
17091,214.05559
17092,105.21528
17093,83.75029
17094,38.59599
17095,23.569742
17096,18.850204
17097,70.11214
17098,17.41269
17099,34.827137
17100,41.36164
17101,102.05815
17102,41.269405
17103,54.002876
17104,46.910778
17105,70.78987
17106,127.22381
17107,196.7565
17108,274.92682
17109,360.6254
17110,421.9464
17111,429.98776
17112,304.4682
17113,372.9092
17114,241.82153
17115,144.38118
17116,87.54198
17117,67.678925
17118,2.3556428
17119,2.188953
17120,6.384705
17121,1.6469747
17122,-1.8571979
17123,-0.98864645
17124,1.5945762
17125,-4.683084
17126,4.426844
17127,-2.7779412
17128,-9.851186
17129,21.148489
17130,86.56351
17131,394.6473
17132,482.94986
17133,514.1947
17134,841.0839
17135,517.99115
17136,478.22867
17137,478.36026
17138,678.24567
17139,287.9409
17140,91.863884
17141,21.610271
17142,1.9420226
17143,-7.024454
17144,-6.078287
17145,-3.2911816
17146,-11.016981
17147,-0.998331
17148,-1.4190899
17149,0.9578276
17150,0.08245648
17151,2.444994
17152,0.4193419
17153,18.943096
17154,138.8803
17155,185.79974
17156,254.86952
17157,248.69482
17158,234.61218
17159,243.40555
17160,162.22377
17161,260.5709
17162,209.53139
17163,81.29807
17164,65.632965
17165,35.256565
17166,-3.978499
17167,-15.440871
17168,-9.410368
17169,24.609015
17170,-9.638188
17171,1.4875206
17172,8.159493
17173,-24.918396
17174,-16.888338
17175,-24.921572
17176,-31.310883
17177,-14.801525
17178,87.670204
17179,193.14874
17180,270.32925
17181,187.65797
17182,212.55049
17183,248.18628
17184,561.6488
17185,575.65955
17186,419.41852
17187,281.34213
17188,144.43279
17189,27.625572
17190,18.354094
17191,4.2416143
17192,-5.7354674
17193,1.79089
17194,23.949656
17195,21.577627
17196,4.934217
17197,14.676637
17198,15.175611
17199,4.2427397
17200,-0.8862854
17201,11.047028
17202,90.51438
17203,136.88275
17204,124.34956
17205,218.64268
17206,268.26077
17207,207.21419
17208,487.1868
17209,450.0968
17210,217.81549
17211,251.07112
17212,146.25601
17213,56.877983
17214,4.042549
17215,-13.238473
17216,-6.109425
17217,-3.570512
17218,-8.482715
17219,1.2678533
17220,29.821083
17221,58.010956
17222,-3.4273064
17223,33.06068
17224,36.943626
17225,66.830345
17226,116.29411
17227,161.44614
17228,251.37839
17229,277.22263
17230,246.58858
17231,261.33154
17232,317.16223
17233,277.84674
17234,270.52634
17235,197.66626
17236,80.87266
17237,48.789303
17238,29.329693
17239,14.471834
17240,14.755808
17241,17.532608
17242,16.557873
17243,15.309877
17244,86.326
17245,75.06772
17246,77.13138
17247,90.444824
17248,91.13278
17249,48.8824
17250,131.20554
17251,260.87283
