,balsa-laguna
4821,-0.74706537
4822,0.07924774
4823,1.0576537
4824,-6.031317
4825,1.5120573
4826,1.3475511
4827,3.9909995
4828,-3.9489665
4829,6.421567
4830,-2.182185
4831,0.5372205
4832,72.94246
4833,162.63992
4834,241.42482
4835,231.49504
4836,207.15985
4837,144.5714
4838,239.726
4839,210.8094
4840,203.99156
4841,233.07822
4842,114.70847
4843,44.7662
4844,6.654795
4845,-19.519892
4846,-15.618239
4847,-5.5662436
4848,-1.3779355
4849,-1.2517189
4850,0.9641707
4851,-0.13613114
4852,15.926041
4853,-0.13945892
4854,4.344709
4855,8.29048
4856,47.34788
4857,255.26405
4858,544.2914
4859,708.1901
4860,693.4956
4861,845.7821
4862,935.39154
4863,646.147
4864,668.7622
4865,628.19495
4866,311.13177
4867,67.09572
4868,20.829126
4869,7.13968
4870,6.0800886
4871,2.8907154
4872,8.488716
4873,0.105420336
4874,2.6346142
4875,4.0958004
4876,-0.30973655
4877,6.7458634
4878,1.0034627
4879,9.866831
4880,78.45388
4881,255.81781
4882,439.68353
4883,652.47095
4884,772.97784
4885,859.5229
4886,666.5023
4887,600.2225
4888,368.07925
4889,316.4629
4890,346.88373
4891,73.41374
4892,35.296318
4893,8.851644
4894,-6.406088
4895,-1.5743651
4896,9.097571
4897,4.386627
4898,22.801588
4899,3.1801271
4900,-3.1362162
4901,-2.8801353
4902,-7.21465
4903,-13.971403
4904,44.636055
4905,105.28766
4906,231.20387
4907,273.75342
4908,342.89252
4909,349.8862
4910,322.05826
4911,290.3553
4912,162.96048
4913,174.26112
4914,106.354546
4915,37.14927
4916,4.3668666
4917,-3.0690644
4918,-10.264408
4919,-11.90226
4920,-6.5628796
4921,-4.384772
4922,10.651542
4923,4.778692
4924,3.8935993
4925,3.2619684
4926,2.1702435
4927,25.030138
4928,60.12504
4929,157.82416
4930,227.6405
4931,291.60324
4932,339.8535
4933,312.54718
4934,382.80228
4935,351.01822
4936,241.64394
4937,286.1432
4938,158.79056
4939,80.12719
4940,22.752026
4941,12.824538
4942,13.650851
4943,-13.112734
4944,-11.315054
4945,-9.469689
4946,12.132838
4947,7.8232193
4948,13.965209
4949,3.4247105
4950,-13.929108
4951,13.16189
4952,58.28621
4953,135.46855
4954,243.16989
4955,210.82268
4956,178.74782
4957,190.76514
4958,282.63715
4959,213.24635
4960,187.45468
4961,134.30151
4962,102.88728
4963,52.204056
4964,2.2849498
4965,8.66169
4966,-2.2387114
4967,-2.1459117
4968,-13.883124
4969,2.864119
4970,0.73487484
4971,8.728425
4972,-0.3517787
4973,-2.7865114
4974,-5.331814
4975,23.237242
4976,84.169624
4977,103.7603
4978,219.55466
4979,367.7353
4980,180.30841
4981,127.67286
4982,296.07626
4983,379.40387
4984,204.83989
4985,171.53255
4986,190.32329
4987,94.844025
4988,11.638226
4989,4.0428286
4990,-12.1275
4991,9.717512
4992,-12.570858
4993,1.9853925
4994,-0.88688636
4995,-5.392493
4996,3.2539806
4997,1.1709782
4998,-1.9111781
4999,8.706066
5000,61.87891
5001,209.03662
5002,192.43478
5003,226.31429
5004,369.9065
5005,487.53885
5006,686.2399
5007,470.3086
5008,189.24965
5009,251.35522
5010,142.05063
5011,64.4511
5012,12.254638
5013,6.720985
5014,5.4411497
5015,-2.9319782
5016,5.7400646
5017,-6.379453
5018,-15.659709
5019,4.2106404
5020,7.060312
5021,-2.1972272
5022,7.3632903
5023,23.513731
5024,58.679413
5025,184.54236
5026,275.8008
5027,352.81418
5028,392.73917
5029,495.36563
5030,440.01843
5031,573.1615
5032,306.07452
5033,154.4173
5034,152.85959
5035,79.50643
5036,15.174726
5037,1.8817718
5038,-9.742117
5039,-4.37032
5040,-14.324579
5041,-13.497936
5042,-5.621574
5043,-14.976762
5044,-2.2671256
5045,-10.140685
5046,2.137096
5047,21.475092
5048,55.446926
5049,106.19307
5050,179.83386
5051,268.99945
5052,291.4364
5053,262.48746
5054,270.23746
5055,266.5904
5056,203.255
5057,188.15881
5058,130.3973
5059,62.287815
5060,-1.3461027
5061,6.833286
5062,4.4308696
5063,-9.925202
5064,-3.8623118
5065,-5.8659368
5066,-7.8504424
5067,-8.115244
5068,-8.300058
5069,-6.694797
5070,-21.794874
5071,7.8419404
5072,49.41909
5073,142.25232
5074,220.06865
5075,230.86855
5076,231.277
5077,174.17865
5078,351.38818
5079,288.40515
5080,206.14088
5081,138.58488
5082,108.44756
5083,32.492435
5084,1.678664
5085,37.978504
5086,20.335663
5087,8.821136
5088,18.347612
5089,-13.894895
5090,45.677544
5091,-3.1419213
5092,-3.3267353
5093,19.643534
5094,-4.1854415
5095,10.134895
5096,57.12822
5097,142.13626
5098,215.88756
5099,239.23563
5100,204.23741
5101,287.67108
5102,314.34103
5103,312.54883
5104,240.42847
5105,169.72852
5106,126.37281
5107,63.817947
5108,13.093269
5109,33.69806
5110,3.9527395
5111,22.923922
5112,-0.107630774
5113,4.63237
5114,-4.0203586
5115,7.4282126
5116,11.4558735
5117,10.713965
5118,11.679963
5119,24.305094
5120,67.45905
5121,256.8796
5122,467.46014
5123,682.22504
5124,854.37665
5125,877.76263
5126,918.2723
5127,857.74335
5128,756.37573
5129,653.679
5130,448.47266
5131,77.8883
5132,37.558205
5133,11.359808
5134,19.045773
5135,17.310005
5136,16.048225
5137,16.8365
5138,18.785206
5139,8.290306
5140,12.895666
5141,9.45207
5142,6.052443
5143,23.836693
5144,78.82384
5145,243.20332
5146,512.233
5147,688.1421
5148,856.1582
5149,875.338
5150,890.57086
5151,786.33105
5152,772.2645
5153,643.3378
5154,413.11462
5155,91.565384
5156,19.736635
5157,21.726807
5158,11.051454
5159,4.015265
5160,14.560506
5161,7.3285184
5162,10.112993
5163,12.93489
5164,10.7280245
5165,13.555781
5166,25.416954
5167,73.64697
5168,255.94748
5169,479.10504
5170,648.92633
5171,817.6689
5172,813.45514
5173,862.67847
5174,809.0283
5175,760.9731
5176,599.09406
5177,391.66202
5178,74.41888
5179,31.36702
5180,9.200214
5181,8.003648
5182,8.46369
5183,0.7366614
5184,13.168095
5185,12.771843
5186,47.738297
5187,13.147026
5188,14.221724
5189,29.45652
5190,49.15636
5191,232.27963
5192,299.95584
5193,402.3773
5194,414.34958
5195,349.33887
5196,336.59018
5197,530.4475
5198,204.04108
5199,166.2251
5200,147.64844
5201,84.216064
5202,10.843043
5203,-7.132691
5204,-6.437868
5205,-7.6816006
5206,-7.5739117
5207,-5.7588835
5208,-7.0125494
5209,1.3109986
5210,-6.88389
5211,-5.246191
5212,-1.2344333
5213,12.839359
5214,40.46352
5215,177.84174
5216,309.70438
5217,403.78268
5218,741.7094
5219,533.0446
5220,527.35895
5221,478.24258
5222,662.6755
5223,491.82904
5224,265.0052
5225,68.4225
5226,17.013182
5227,1.3392334
5228,3.8355246
5229,6.711864
5230,6.711864
5231,3.178203
5232,3.1511893
5233,5.3897657
5234,-1.6317749
5235,-2.3962927
5236,14.746244
5237,-2.1250255
5238,80.22445
5239,200.35387
5240,251.93846
5241,600.0781
5242,690.14435
5243,543.3391
5244,390.61542
5245,250.61044
5246,180.45914
5247,167.43472
5248,116.75351
5249,50.0515
5250,12.67724
5251,-1.0943041
5252,-1.3706864
5253,3.6973066
5254,-11.232998
5255,0.10225546
5256,1.743908
5257,-2.6512885
5258,-2.9736948
5259,-5.0527134
5260,-4.7742076
5261,24.706284
5262,46.632614
5263,147.64687
5264,323.11438
5265,249.27827
5266,245.46353
5267,266.3478
5268,342.90912
5269,241.18214
5270,131.02075
5271,131.42004
5272,103.74308
5273,61.415333
5274,10.121702
5275,-4.802106
5276,4.1545773
5277,-7.44044
5278,-0.43552524
5279,0.19385344
5280,0.10566871
5281,-6.653224
5282,-2.0817072
5283,-2.3517048
5284,-4.353955
5285,1.9093231
5286,42.259296
5287,154.11545
5288,312.8075
5289,358.4434
5290,648.8312
5291,605.37866
5292,663.2574
5293,593.93604
5294,513.90857
5295,396.17957
5296,272.11218
5297,46.65114
5298,2.4861953
5299,5.8667936
5300,-2.0964596
5301,-7.0497293
5302,8.821215
5303,-4.9780636
5304,1.5243542
5305,-3.9347687
5306,-7.1949024
5307,-3.350469
5308,0.3929081
5309,7.280791
5310,49.4476
5311,232.24043
5312,496.7068
5313,480.7426
5314,460.8482
5315,671.484
5316,774.35986
5317,517.4822
5318,302.96667
5319,362.01846
5320,196.02827
5321,76.03723
5322,11.599999
5323,5.825568
5324,27.878422
5325,14.266587
5326,8.190047
5327,-2.9297895
5328,4.521623
5329,-1.837629
5330,2.2404518
5331,6.416176
5332,-3.9705734
5333,17.22374
5334,46.701515
5335,206.39774
5336,252.54637
5337,281.46732
5338,168.99548
5339,178.6269
5340,192.80925
5341,347.653
5342,196.05208
5343,156.39854
5344,103.22093
5345,56.180626
5346,79.068954
5347,-10.245855
5348,-1.0155107
5349,4.981486
5350,-11.839038
5351,-6.854854
5352,-17.044329
5353,-45.6976
5354,-3.1984308
5355,-18.830885
5356,-20.91625
5357,-2.622008
5358,34.027603
5359,126.113884
5360,253.272
5361,220.67465
5362,257.36395
5363,187.0986
5364,196.43633
5365,158.44083
5366,119.131744
5367,114.544754
5368,76.39851
5369,38.75545
5370,2.7647288
5371,-18.822939
5372,-17.31405
5373,-14.69311
5374,-20.260696
5375,-3.6334984
5376,-14.969111
5377,-11.648846
5378,-12.024346
5379,-17.327251
5380,9.940623
5381,36.604023
5382,103.226974
5383,136.68182
5384,333.86047
5385,290.79565
5386,204.56068
5387,206.27362
5388,203.51337
5389,264.25806
5390,136.56238
5391,190.09058
5392,300.3883
5393,117.55414
5394,36.65914
5395,18.238472
5396,9.640383
5397,-0.1871892
5398,-21.640001
5399,5.4077487
5400,9.53822
5401,-3.940754
5402,-5.1521506
5403,1.5871173
5404,9.746108
5405,-0.92961466
5406,60.220997
5407,245.16309
5408,527.42474
5409,699.39923
5410,823.1196
5411,641.43854
5412,821.84717
5413,786.9537
5414,650.32117
5415,482.2865
5416,389.28418
5417,111.19973
5418,25.568155
5419,8.996652
5420,55.620434
5421,3.889855
5422,36.99834
5423,-1.2587923
5424,28.76616
5425,53.24776
5426,27.425306
5427,18.230965
5428,5.3219
5429,-0.47514346
5430,48.895653
5431,244.6431
5432,547.18427
5433,755.55774
5434,880.3607
5435,926.7106
5436,960.1309
5437,847.4904
5438,669.6004
5439,573.6501
5440,407.25473
5441,150.68289
5442,23.922071
5443,3.2008023
5444,6.8265233
5445,6.9942
5446,2.2146163
5447,10.976888
5448,9.586327
5449,-17.087347
5450,-17.599545
5451,-1.6268485
5452,2.951066
5453,14.739402
5454,47.536583
5455,379.74478
5456,563.79095
5457,772.2878
5458,796.77594
5459,962.0437
5460,912.6603
5461,891.8136
5462,753.35675
5463,578.25525
5464,468.70816
5465,124.17979
5466,32.693817
5467,17.980324
5468,7.5986147
5469,6.476545
5470,10.5967245
5471,3.8636916
5472,-4.4585986
5473,7.3675284
5474,1.601847
5475,2.5244
5476,7.099357
5477,4.4794297
5478,48.428997
5479,208.10213
5480,467.89532
5481,638.9908
5482,747.5285
5483,813.9217
5484,855.7791
5485,817.5219
5486,753.70593
5487,629.4184
5488,354.18372
5489,78.60942
5490,13.511842
5491,-27.489803
5492,-27.590912
5493,1.4505421
5494,8.850225
5495,-26.032133
5496,-19.652678
5497,8.765473
5498,0.414229
5499,-0.8935151
5500,-1.8427908
5501,-2.4102354
5502,33.781773
5503,228.0866
5504,480.71033
5505,624.90155
5506,745.0512
5507,862.5685
5508,879.41284
5509,817.3196
5510,747.481
5511,601.8245
5512,373.73288
5513,65.887115
5514,20.2839
5515,-2.4947186
5516,-1.8409699
5517,-1.3536464
5518,-7.5664253
5519,3.124666
5520,5.8369694
5521,1.9700034
5522,-2.1755977
5523,0.5815577
5524,0.9440844
5525,-0.6193602
5526,12.910328
5527,211.67738
5528,493.98328
5529,622.2116
5530,832.7758
5531,914.23285
5532,770.09357
5533,758.9577
5534,517.26733
5535,218.44383
5536,127.12544
5537,60.721508
5538,-53.10634
5539,-9.134026
5540,3.5715504
5541,-6.2227354
5542,-9.524223
5543,1.4619231
5544,-16.843412
5545,-12.509292
5546,-15.032482
5547,-7.666132
5548,-18.942764
5549,-1.268123
5550,27.0617
5551,229.99583
5552,362.32388
5553,490.96112
5554,711.4227
5555,713.5539
5556,568.1254
5557,450.68997
5558,269.37555
5559,234.70403
5560,106.59054
5561,60.88524
5562,9.8386965
5563,0.11264895
5564,7.319261
5565,12.1320305
5566,7.9524274
5567,2.8268619
5568,-2.2386308
5569,-9.403976
5570,-2.7020042
5571,-6.0221305
5572,-4.475274
5573,-4.4542723
5574,29.045652
5575,205.81111
5576,205.17921
5577,317.1385
5578,332.2786
5579,328.85333
5580,355.32007
5581,257.95636
5582,185.1207
5583,106.94832
5584,101.54952
5585,53.997704
5586,14.281225
5587,-15.2106285
5588,8.153527
5589,5.5367045
5590,13.502985
5591,16.480616
5592,-1.9607037
5593,-3.8607323
5594,-7.8923745
5595,0.19951329
5596,-0.31701759
5597,12.652306
5598,43.815437
5599,178.31146
5600,340.78836
5601,324.1346
5602,328.6874
5603,485.33838
5604,390.72522
5605,456.80966
5606,191.99629
5607,176.62456
5608,289.91977
5609,65.4454
5610,40.55191
5611,27.596888
5612,10.21726
5613,10.22295
5614,13.480682
5615,-8.230864
5616,-25.521196
5617,3.1415555
5618,2.0649874
5619,23.945469
5620,8.534428
5621,1.7317768
5622,27.405201
5623,212.25697
5624,468.16235
5625,670.4412
5626,747.08795
5627,865.3898
5628,870.3263
5629,800.6005
5630,688.0223
5631,556.3363
5632,417.5376
5633,57.049385
5634,29.462646
5635,7.443447
5636,-1.0805682
5637,-5.691155
5638,-1.2259306
5639,13.078385
5640,-7.640142
5641,-3.266594
5642,1.395259
5643,-9.664373
5644,-10.153148
5645,9.178752
5646,45.357178
5647,227.37216
5648,474.0223
5649,708.1606
5650,817.6128
5651,892.33124
5652,906.04694
5653,783.7398
5654,710.17084
5655,513.77515
5656,339.75775
5657,54.32115
5658,19.499239
5659,-36.131645
5660,-37.648113
5661,-24.962446
5662,-11.839543
5663,13.502719
5664,7.25182
5665,6.6812778
5666,6.2910714
5667,7.830981
5668,4.6463027
5669,-9.683417
5670,38.625557
5671,234.65912
5672,654.2585
5673,727.816
5674,825.85236
5675,870.4898
5676,879.3999
5677,712.52765
5678,712.11053
5679,589.2682
5680,356.25784
5681,87.779
5682,27.75347
5683,19.853006
5684,10.6759205
5685,27.997517
5686,17.037037
5687,3.8422315
5688,-12.364622
5689,-2.6508873
5690,5.593268
5691,11.208807
5692,15.132898
5693,16.877415
5694,57.358456
5695,241.9744
5696,549.8784
5697,727.122
5698,872.0373
5699,946.9537
5700,959.68933
5701,671.2638
5702,793.15
5703,635.27875
5704,383.2976
5705,84.33703
5706,24.493273
5707,5.1848655
5708,7.195685
5709,11.5854435
5710,21.176346
5711,18.146915
5712,6.847093
5713,7.1642766
5714,-12.721099
5715,-8.353326
5716,-12.714895
5717,-5.061313
5718,29.92594
5719,200.32916
5720,438.64886
5721,638.2318
5722,745.2415
5723,868.6598
5724,861.1877
5725,755.6133
5726,725.95514
5727,579.2737
5728,370.1307
5729,68.220345
5730,-2.1004586
5731,-18.047947
5732,4.5218725
5733,-13.239061
5734,-24.183905
5735,2.5140045
5736,-1.2872875
5737,3.0894043
5738,-0.12765938
5739,-0.93950963
5740,-1.5069304
5741,-6.0684276
5742,49.509666
5743,167.6801
5744,463.20773
5745,645.0169
5746,724.7394
5747,782.06354
5748,782.4574
5749,745.1673
5750,695.37384
5751,514.72614
5752,351.70615
5753,66.36397
5754,11.561571
5755,-19.730444
5756,-11.739897
5757,-13.446032
5758,-6.186149
5759,0.40422913
5760,2.7019799
5761,-7.624828
5762,0.52565765
5763,-7.0071063
5764,17.740261
5765,-16.192171
5766,45.30882
5767,229.03252
5768,496.18414
5769,651.2215
5770,811.82666
5771,862.75854
5772,936.02606
5773,791.32495
5774,751.92914
5775,576.56714
5776,388.31183
5777,83.399536
5778,26.546032
5779,1.179127
5780,-0.02521865
5781,-1.5091943
5782,14.881406
5783,0.4968861
5784,-1.7525709
5785,-13.286773
5786,-1.9832085
5787,0.87303746
5788,-5.4724126
5789,-2.2389436
5790,51.632988
5791,225.57146
5792,464.50003
5793,686.4934
5794,821.15656
5795,908.1078
5796,916.645
5797,837.95667
5798,712.21857
5799,611.79425
5800,388.86542
5801,80.64185
5802,17.687777
5803,18.733965
5804,12.61924
5805,6.5887117
5806,-1.3978173
5807,-9.907165
5808,-9.566673
5809,1.7187558
5810,2.2246196
5811,0.14506683
5812,1.046991
5813,-4.8621693
5814,51.136414
5815,209.17921
5816,480.81854
5817,630.87683
5818,771.51746
5819,851.9179
5820,851.2431
5821,805.7846
5822,749.7723
5823,617.2462
5824,380.7853
5825,74.89348
5826,16.950682
5827,4.1009293
5828,-2.4314992
5829,7.280457
5830,4.4201794
5831,-5.9160094
5832,-1.0805864
5833,-6.759329
5834,-13.571306
5835,23.892113
5836,-3.0980968
5837,2.2988496
5838,42.143703
5839,324.1091
5840,489.84396
5841,701.30554
5842,807.09735
5843,838.47925
5844,856.72736
5845,659.77625
5846,385.81442
5847,133.68497
5848,116.41417
5849,50.99292
5850,17.639156
5851,-24.667448
5852,8.054742
5853,2.73726
5854,-0.3398965
5855,-1.0299433
5856,-10.348873
5857,-6.6671524
5858,-6.3090158
5859,-3.6599936
5860,-9.641453
5861,-1.0649124
5862,25.93072
5863,185.92368
5864,356.49323
5865,569.7736
5866,464.32477
5867,598.2902
5868,350.27222
5869,326.98325
5870,212.84645
5871,159.14516
5872,138.62787
5873,74.88414
5874,18.385996
5875,-7.418563
5876,-1.21476
5877,1.8359869
5878,6.251252
5879,-5.079595
5880,-1.2485316
5881,-2.6851685
5882,-2.913178
5883,-0.38054386
5884,7.8193088
5885,6.8970695
5886,21.416296
5887,230.23984
5888,280.68613
5889,292.69437
5890,320.48694
5891,307.2374
5892,367.66122
5893,511.72604
5894,473.72498
5895,317.41245
5896,230.51196
5897,74.71062
5898,14.581922
5899,-2.8834863
5900,0.11731587
5901,5.1804614
5902,0.26082572
5903,-6.710395
5904,-1.6417654
5905,-5.9941497
5906,7.1706433
5907,0.40399623
5908,-31.784605
5909,1.4556288
5910,42.50325
5911,315.14502
5912,446.0781
5913,504.42075
5914,593.6806
5915,723.34717
5916,622.98804
5917,645.9579
5918,528.1596
5919,330.98096
5920,278.86923
5921,90.77783
5922,34.54371
5923,2.118981
5924,13.006158
5925,5.8800397
5926,5.747919
5927,10.700811
5928,-9.337337
5929,1.9267595
5930,2.2294657
5931,3.1710985
5932,8.8936205
5933,6.906428
5934,43.45309
5935,253.91678
5936,308.89743
5937,612.08203
5938,631.67523
5939,668.8603
5940,887.7939
5941,727.9013
5942,697.69165
5943,396.87204
5944,123.178
5945,62.998997
5946,32.813343
5947,2.6467178
5948,-2.1196992
5949,-12.842188
5950,-1.0098763
5951,-0.0031061172
5952,19.427036
5953,-1.279221
5954,0.28561592
5955,-0.40002462
5956,4.0429273
5957,6.8066373
5958,22.876883
5959,127.167404
5960,264.20346
5961,218.93391
5962,287.40048
5963,253.96774
5964,320.01526
5965,301.80258
5966,194.1958
5967,135.66286
5968,267.43323
5969,58.503597
5970,20.429342
5971,4.3776855
5972,-25.429409
5973,2.1959023
5974,7.7320957
5975,1.6236905
5976,-9.183542
5977,-2.7080731
5978,0.9436356
5979,-6.6463075
5980,-0.45213857
5981,-6.2156887
5982,49.002213
5983,287.72827
5984,315.09235
5985,380.5034
5986,238.68881
5987,314.78055
