,fagundo
5570,-26.756968
5571,6.443091
5572,0.7657579
5573,1.7290161
5574,-3.6699636
5575,40.44248
5576,6.9340396
5577,5.537518
5578,-4.2253976
5579,39.789215
5580,201.99655
5581,484.15207
5582,712.86194
5583,803.2947
5584,911.694
5585,925.2229
5586,753.8102
5587,756.32965
5588,601.1747
5589,425.54205
5590,117.57923
5591,23.558258
5592,-1.368738
5593,-13.5913315
5594,-5.3071556
5595,-23.61462
5596,2.612884
5597,5.9714384
5598,-7.165065
5599,4.7003145
5600,-3.1135993
5601,5.7264056
5602,-7.1775475
5603,38.645443
5604,303.2579
5605,512.27277
5606,748.59717
5607,857.9716
5608,931.56757
5609,929.2389
5610,815.6795
5611,733.5807
5612,614.9792
5613,405.6529
5614,92.63555
5615,-2.5792632
5616,-5.1003695
5617,-18.956905
5618,-9.251536
5619,3.5774016
5620,6.5608373
5621,4.2273626
5622,4.1430726
5623,-2.5454664
5624,-1.1806029
5625,-0.96412647
5626,8.370954
5627,42.6122
5628,224.36702
5629,524.33014
5630,572.31866
5631,817.06415
5632,906.6248
5633,967.26953
5634,694.75635
5635,688.4422
5636,591.3604
5637,346.57928
5638,65.30731
5639,13.133416
5640,3.250645
5641,5.7386684
5642,11.178891
5643,-0.114687845
5644,0.01006043
5645,4.9965625
5646,21.32377
5647,-5.5622935
5648,-0.3167943
5649,-2.5821702
5650,-1.043876
5651,57.01539
5652,226.62122
5653,474.937
5654,729.211
5655,830.5732
5656,928.5019
5657,938.2196
5658,861.5665
5659,765.1606
5660,591.6704
5661,430.68683
5662,157.01477
5663,75.56104
5664,29.616018
5665,60.19131
5666,65.59192
5667,2.0405176
5668,-13.864732
5669,-6.4226375
5670,-4.3126216
5671,-17.888487
5672,-7.855278
5673,1.8193552
5674,7.1615357
5675,44.689346
5676,324.31497
5677,566.2471
5678,755.44055
5679,884.2937
5680,727.0829
5681,476.12466
5682,634.01385
5683,677.83704
5684,620.53925
5685,398.48193
5686,121.01043
5687,43.097992
5688,32.22023
5689,22.90491
5690,34.559425
5691,74.33063
5692,8.729426
5693,1.3531655
5694,0.83101594
5695,-1.2444475
5696,3.0491142
5697,-0.26312536
5698,-2.2512732
5699,54.780212
5700,290.52277
5701,643.95123
5702,775.4978
5703,873.5004
5704,957.8057
5705,935.2192
5706,810.6876
5707,774.3863
5708,640.9316
5709,426.79327
5710,84.05701
5711,-2.0188444
5712,-0.6499036
5713,-4.9464355
5714,-5.0341434
5715,-18.881031
5716,-2.9656343
5717,1.533753
5718,1.533753
5719,-3.227768
5720,1.8006152
5721,2.4628744
5722,-0.75410175
5723,52.391617
5724,223.11452
5725,442.80786
5726,654.81165
5727,810.1292
5728,892.1078
5729,867.2895
5730,841.5497
5731,735.7364
5732,605.9823
5733,434.324
5734,96.714874
5735,40.102886
5736,-1.2409674
5737,-4.206739
5738,8.431721
5739,-1.2237066
5740,0.50821114
5741,2.6011734
5742,3.4882753
5743,-3.049615
5744,2.9099905
5745,1.3568921
5746,3.2706506
5747,55.23924
5748,228.12311
5749,491.70865
5750,682.6284
5751,797.6032
5752,901.6972
5753,921.66693
5754,744.93286
5755,707.0235
5756,585.0939
5757,406.52017
5758,88.17848
5759,26.711216
5760,-7.9004
5761,-3.7569764
5762,2.5954535
5763,-4.4555883
5764,3.6760416
5765,3.19307
5766,2.3569155
5767,0.49040213
5768,2.5287662
5769,1.8068188
5770,-37.03525
5771,73.48554
5772,236.6214
5773,483.71988
5774,616.4655
5775,745.15857
5776,888.419
5777,903.44794
5778,763.05884
5779,742.691
5780,602.0218
5781,417.21942
5782,83.393234
5783,5.405396
5784,5.6748576
5785,4.9092627
5786,-22.702602
5787,3.0162725
5788,-6.970265
5789,-0.32356435
5790,0.07377824
5791,-2.079059
5792,4.6076503
5793,-3.0122
5794,5.2499447
5795,38.825443
5796,222.1993
5797,438.09088
5798,703.9416
5799,855.5329
5800,917.4338
5801,891.64276
5802,783.1015
5803,690.4565
5804,520.5761
5805,340.59442
5806,55.104237
5807,27.950472
5808,12.651365
5809,-17.946915
5810,-15.296707
5811,-19.05294
5812,-2.544523
5813,3.709248
5814,1.979576
5815,16.69672
5816,-7.2902966
5817,33.034153
5818,1.018825
5819,88.30292
5820,218.85919
5821,552.976
5822,652.83044
5823,847.4049
5824,906.70337
5825,927.21234
5826,765.69006
5827,692.0557
5828,578.12335
5829,376.14246
5830,84.9755
5831,18.106853
5832,3.3250225
5833,1.0448673
5834,-3.3393137
5835,-5.7409506
5836,0.2790321
5837,1.2247865
5838,-2.0578465
5839,-5.8141317
5840,-2.8489614
5841,-2.7341852
5842,6.4582586
5843,67.13112
5844,237.7879
5845,432.15546
5846,708.11646
5847,806.67664
5848,854.6845
5849,844.84546
5850,738.69714
5851,680.13574
5852,553.35376
5853,366.44247
5854,66.9403
5855,7.2434473
5856,0.74345267
5857,2.380265
5858,-4.3950543
5859,-5.949426
5860,-2.945901
5861,-11.948464
5862,-12.270389
5863,-14.6398
5864,-10.350625
5865,-14.5010805
5866,-2.1276217
5867,38.843884
5868,246.44519
5869,503.97522
5870,680.8646
5871,820.9615
5872,902.771
5873,901.6749
5874,754.0061
5875,704.695
5876,576.0465
5877,410.43445
5878,64.47647
5879,7.8529577
5880,-14.941678
5881,-12.606759
5882,2.4714718
5883,-6.02177
5884,5.874777
5885,-2.767065
5886,1.9389461
5887,3.5783472
5888,7.262605
5889,1.5747908
5890,5.0584145
5891,70.05583
5892,266.4047
5893,485.3471
5894,588.0416
5895,795.344
5896,730.0989
5897,843.04083
5898,780.51196
5899,623.81757
5900,479.9162
5901,365.5298
5902,55.9115
5903,-5.197884
5904,-3.434244
5905,-12.240748
5906,-18.808239
5907,-3.4188082
5908,2.1033235
5909,2.2364554
5910,4.37173
5911,3.9754746
5912,0.7498032
5913,5.6611357
5914,17.11461
5915,60.931652
5916,226.4628
5917,499.49377
5918,682.2034
5919,657.6573
5920,911.86285
5921,938.48676
5922,805.90875
5923,731.9361
5924,604.26807
5925,391.9518
5926,69.60214
5927,32.51492
5928,-30.119677
5929,35.49882
5930,1.3722383
5931,9.992775
5932,6.5083447
5933,6.085901
5934,-3.9718933
5935,-5.905764
5936,5.495975
5937,-3.0456285
5938,3.3444378
5939,47.457874
5940,243.74266
5941,527.7893
5942,636.86414
5943,787.97095
5944,942.8256
5945,881.4091
5946,806.01855
5947,758.50977
5948,574.2212
5949,432.93442
5950,99.67481
5951,44.622143
5952,-0.7585955
5953,-0.7034666
5954,-7.733783
5955,-0.04602079
5956,0.7289084
5957,0.36084688
5958,1.441991
5959,-0.59355426
5960,0.77768695
5961,-0.5421585
5962,5.223449
5963,39.852646
5964,355.44827
5965,561.6682
5966,703.0487
5967,808.214
5968,821.236
5969,841.0786
5970,793.8647
5971,728.3181
5972,636.98975
5973,437.70493
5974,118.0573
5975,-19.657629
5976,-53.033978
5977,-35.153923
5978,10.951334
5979,-19.402668
5980,-20.128355
5981,-0.16127643
5982,-5.4345465
5983,3.5387082
5984,4.5438433
5985,-10.121421
5986,20.596357
5987,43.175926
5988,248.46347
5989,597.0402
5990,792.5742
5991,864.24146
5992,894.1894
5993,992.4359
5994,863.9248
5995,750.44904
5996,624.6843
5997,433.55795
5998,125.96109
5999,27.239115
6000,11.890076
6001,15.136117
6002,9.15425
6003,5.746735
6004,7.9394546
6005,2.8662713
6006,9.531591
6007,8.315679
6008,2.2088764
6009,1.613994
6010,13.574695
6011,40.645714
6012,256.833
6013,568.4209
6014,759.7889
6015,863.9919
6016,908.87317
6017,893.6485
6018,777.73395
6019,709.12836
6020,491.99808
6021,478.0003
6022,118.412964
6023,24.163036
6024,-3.070882
6025,11.796401
6026,16.138601
6027,-0.74688035
6028,-3.285492
6029,-0.9475547
6030,-3.8617315
6031,1.985986
6032,14.479598
6033,-6.7307916
6034,-6.31666
6035,36.02099
6036,292.18356
6037,522.1181
6038,785.8216
6039,893.5083
6040,934.9908
6041,946.0842
6042,842.57324
6043,703.14996
6044,644.37714
6045,446.25598
6046,103.83733
6047,16.967957
6048,12.768118
6049,-4.285361
6050,-1.3581474
6051,0.9571633
6052,3.1411
6053,1.6513813
6054,-7.316082
6055,-3.5183215
6056,-3.4835157
6057,-1.863486
6058,12.645289
6059,53.527634
6060,252.00322
6061,582.70905
6062,693.95306
6063,897.96185
6064,936.2815
6065,951.65186
6066,789.4514
6067,728.67395
6068,598.4238
6069,421.26746
6070,114.53055
6071,16.139194
6072,-11.578431
6073,5.3093834
6074,-4.5515285
6075,-0.04055135
6076,4.534839
6077,-0.3836813
6078,5.008705
6079,-3.4198267
6080,0.57145697
6081,-0.04654327
6082,2.4608176
6083,26.815092
6084,226.50023
6085,452.67725
6086,649.5625
6087,669.06
6088,786.80054
6089,866.17847
6090,667.57465
6091,564.99176
6092,401.58896
6093,278.43726
6094,35.21456
6095,26.872803
6096,12.058779
6097,-6.239739
6098,10.57968
6099,14.330735
6100,-2.3284893
6101,-4.0866923
6102,-4.008787
6103,30.703945
6104,-3.9299898
6105,-5.1433225
6106,-2.8904092
6107,27.572783
6108,266.60104
6109,495.8156
6110,638.7606
6111,596.92065
6112,811.2907
6113,814.2211
6114,613.01495
6115,578.33246
6116,434.5058
6117,331.58707
6118,102.83212
6119,23.330446
6120,-14.38471
6121,-3.0301573
6122,-4.1977406
6123,4.6656065
6124,-0.2538544
6125,-0.82302845
6126,3.58361
6127,2.9722836
6128,5.913879
6129,1.3984047
6130,-0.8435937
6131,43.5449
6132,260.76364
6133,587.295
6134,620.4272
6135,729.1751
6136,809.26935
6137,817.5963
6138,619.33795
6139,543.6443
6140,468.51038
6141,324.96548
6142,89.829704
6143,17.578962
6144,-6.0504737
6145,-2.3456578
6146,-1.5337602
6147,-1.4598259
6148,5.881997
6149,4.533954
6150,3.4995637
6151,-4.284346
6152,8.104875
6153,-7.4346232
6154,1.8961172
6155,36.916065
6156,205.90356
6157,435.0146
6158,620.157
6159,748.39105
6160,813.9102
6161,865.4861
6162,665.7591
6163,558.8495
6164,510.3526
6165,356.68375
6166,136.35071
6167,15.904019
6168,-34.49406
6169,-27.25943
6170,-11.725051
6171,-8.436379
6172,-0.46769446
6173,5.0142965
6174,-0.4573901
6175,2.0291588
6176,0.20577198
6177,-1.2912607
6178,-3.8836272
6179,48.807
6180,234.41228
6181,420.75125
6182,580.83374
6183,748.4971
6184,829.81433
6185,833.2276
6186,649.59283
6187,572.446
6188,517.97955
6189,316.71246
6190,87.9719
6191,-1.701459
6192,-11.242435
6193,-2.0717797
6194,-13.611493
6195,47.43881
6196,3.1449614
6197,-3.5460248
6198,-1.3734435
6199,-6.8608985
6200,0.35463423
6201,8.0954075
6202,7.705481
6203,35.19619
6204,252.75755
6205,471.39316
6206,613.7633
6207,792.34503
6208,868.7725
6209,817.02563
6210,658.0881
6211,543.8558
6212,514.09985
6213,390.90387
6214,63.342743
6215,15.587064
6216,14.81618
6217,-7.4645543
6218,-4.884935
6219,10.076807
6220,-6.8534927
6221,2.430483
6222,7.3435135
6223,-6.422977
6224,1.1043174
6225,-1.2260541
6226,-3.2111106
6227,26.61943
6228,328.2771
6229,456.4168
6230,655.3708
6231,773.65717
6232,847.96204
6233,858.9121
6234,660.6494
6235,572.86005
6236,541.37463
6237,389.26456
6238,126.84987
6239,-9.038148
6240,-22.562191
6241,-3.4891498
6242,-0.21760534
6243,-2.8456042
6244,3.88393
6245,2.9495704
6246,3.4516397
6247,8.455044
6248,3.4162784
6249,-6.2329516
6250,-2.1779506
6251,39.36581
6252,292.7522
6253,314.63675
6254,596.4828
6255,725.4978
6256,785.4714
6257,792.0897
6258,701.218
6259,541.77386
6260,399.54224
6261,367.01373
6262,79.074036
6263,24.057476
6264,-28.076794
6265,-3.5624921
6266,-12.293586
6267,-3.5624921
6268,2.5490675
6269,2.603778
6270,1.0327667
6271,0.36846292
6272,-0.7126813
6273,0.37466657
6274,4.86058
6275,45.912697
6276,250.98831
6277,439.84756
6278,628.9823
6279,682.85486
6280,838.3635
6281,803.4269
6282,627.7874
6283,485.74582
6284,512.26483
6285,382.46262
6286,113.88018
6287,21.108454
6288,3.610017
6289,-11.372002
6290,-3.850729
6291,-15.140548
6292,-1.6164684
6293,0.1845609
6294,0.8479996
6295,3.494247
6296,20.40595
6297,5.77355
6298,-8.486976
6299,42.85434
6300,235.89412
6301,469.81546
6302,655.94696
6303,540.2517
6304,521.9026
6305,826.9235
6306,691.50885
6307,574.77936
6308,448.2793
6309,328.2948
6310,119.982635
6311,16.044537
6312,-0.64392346
6313,15.510737
6314,-2.6152666
6315,2.3867698
6316,16.024
6317,-6.6894336
6318,-0.97196543
6319,1.3974043
6320,-4.13957
6321,2.0798185
6322,-4.3548727
6323,43.5449
6324,276.51974
6325,405.2211
6326,357.52057
6327,358.34763
6328,469.21042
6329,234.64261
6330,662.03674
6331,532.8415
6332,305.14035
6333,83.87397
6334,74.26277
6335,14.0748005
6336,1.3039187
6337,6.2917953
6338,8.941273
6339,8.941273
6340,12.385686
6341,7.0321307
6342,7.6879478
6343,3.5490367
6344,4.867474
6345,-2.7032
6346,-8.946883
6347,39.113094
6348,278.2205
6349,430.89685
6350,451.3011
6351,636.87335
6352,649.8033
6353,674.5375
6354,508.29327
6355,507.84467
6356,455.90894
6357,338.29678
6358,132.29669
6359,32.014244
6360,7.583777
6361,-6.4420466
6362,4.9657946
6363,17.950682
6364,0.74647474
6365,-3.0014386
6366,-0.5445653
6367,-3.8027606
6368,-8.349671
6369,-6.9459443
6370,-8.774599
6371,37.938686
6372,270.91364
6373,414.83337
6374,616.73065
6375,754.6677
6376,808.45044
6377,418.45346
6378,605.41345
6379,306.9167
6380,332.6876
6381,301.65573
6382,94.48917
6383,12.871987
6384,17.136593
6385,5.938373
6386,29.527443
6387,27.823282
6388,0.53611565
6389,1.0920925
6390,5.0582757
6391,-3.5456822
6392,-8.0326605
6393,-2.6646392
6394,1.1407863
6395,36.439873
6396,233.0792
6397,474.7062
6398,587.3909
6399,725.7499
6400,749.40436
6401,717.06226
6402,468.58154
6403,585.0465
6404,457.26044
6405,309.2836
6406,59.520393
6407,1.991918
6408,-8.834191
6409,-4.9685593
6410,-8.508733
6411,-1.6625215
6412,1.5019099
6413,1.0160397
6414,-5.15682
6415,-8.894142
6416,-0.68630135
6417,3.2378948
6418,-7.5151963
6419,37.25356
6420,227.41023
6421,447.07968
6422,612.1057
6423,682.9196
6424,816.125
6425,794.81573
6426,585.57556
6427,550.3538
6428,489.80798
6429,293.75934
6430,89.14078
6431,-6.4920425
6432,-27.915361
6433,16.323195
6434,20.830076
6435,-2.7983892
6436,-1.9604784
6437,6.647305
6438,17.328386
6439,5.875044
6440,-4.929712
6441,3.8329585
6442,-5.1490774
6443,38.676285
6444,234.53506
6445,446.58643
6446,616.521
6447,737.24854
6448,801.2505
6449,852.9236
6450,719.1434
6451,516.57306
6452,498.95752
6453,351.16714
6454,61.49506
6455,36.748035
6456,2.59664
6457,30.306183
6458,3.8636575
6459,19.677435
6460,-0.31720853
6461,5.2606187
6462,1.820454
6463,-2.350571
6464,3.415357
6465,5.7887373
6466,-6.060771
6467,37.84251
6468,277.1475
6469,332.21542
6470,453.69287
6471,745.3992
6472,808.0237
6473,782.7894
6474,685.28906
6475,584.7603
6476,510.00018
6477,350.90363
6478,51.99016
6479,58.678364
6480,57.354618
6481,6.57864
6482,57.14757
6483,30.764568
6484,5.2185655
6485,0.8863137
6486,-4.329908
6487,0.9660013
6488,-39.38983
6489,5.049349
6490,7.4214764
6491,49.656525
6492,205.63063
6493,363.7457
6494,490.3738
6495,592.86786
6496,823.4614
6497,846.3203
6498,596.57874
6499,532.97394
6500,493.9322
6501,293.72745
6502,65.30675
6503,-0.11538778
6504,-4.56613
6505,-8.164367
6506,-11.4881315
6507,-7.7240677
6508,0.13374147
6509,-1.0700823
6510,3.8379557
6511,0.22849807
6512,-1.3807557
6513,-4.326167
6514,1.9989282
6515,45.089436
6516,243.33334
6517,388.6572
6518,549.5931
6519,686.3046
6520,780.33673
6521,848.0015
6522,624.77795
6523,519.3528
6524,452.43546
6525,293.45135
6526,76.98052
6527,3.8899653
6528,4.2928247
6529,-57.303143
6530,-14.844002
6531,-58.22404
6532,-2.533588
6533,-3.2892458
6534,-3.2892458
6535,4.999381
6536,9.824107
6537,6.784906
6538,-1.3692331
6539,42.98099
6540,236.52669
6541,376.88025
6542,540.9289
6543,786.9512
6544,675.7731
6545,622.3237
6546,366.42313
6547,308.24445
6548,439.71176
6549,315.58832
6550,96.15733
6551,40.657997
6552,-39.573845
6553,11.219262
6554,11.715861
6555,11.310069
6556,3.9175298
6557,-1.5102872
6558,16.310272
6559,20.02417
6560,22.18668
6561,-1.3337888
6562,4.5971723
6563,50.64425
6564,261.76685
6565,470.0029
6566,628.7837
6567,742.17
6568,825.35547
6569,770.6592
6570,612.3973
6571,490.54178
6572,425.6992
6573,312.07425
6574,60.745743
6575,11.381923
6576,0.6677589
6577,2.9349253
6578,-4.9551682
6579,-1.4300135
6580,-6.1601763
6581,-9.205586
6582,-1.0395452
6583,-3.1355665
6584,2.0125835
6585,6.7635956
6586,5.239408
6587,49.70411
6588,250.56833
6589,396.6763
6590,572.32007
6591,790.20514
6592,803.7989
6593,838.8401
6594,698.91266
6595,547.6938
6596,446.78513
6597,323.90558
6598,59.35673
6599,4.5592256
6600,-0.23308273
6601,7.5345826
6602,3.9529946
6603,0.9552324
6604,3.542012
6605,4.533954
6606,-8.872987
6607,-6.4319754
6608,-9.310751
6609,-4.523107
6610,9.179551
6611,41.778107
6612,222.94968
6613,449.98126
6614,624.44366
6615,660.51526
6616,786.9001
6617,602.1879
6618,508.40314
6619,432.56818
6620,187.25925
6621,211.7052
6622,70.68287
6623,23.0778
6624,-6.103229
6625,-5.3325057
6626,-2.8471124
6627,-0.9248749
6628,4.2868676
6629,-2.3323712
6630,-6.731909
6631,-6.994416
6632,0.915112
6633,-2.322444
6634,-2.954236
6635,35.083447
6636,257.4824
6637,431.0134
6638,414.85257
6639,764.8647
6640,824.438
6641,841.4068
6642,687.2718
6643,475.15613
6644,447.24835
6645,289.4801
6646,84.69067
6647,23.078306
6648,13.24229
6649,1.2827142
6650,-2.3421154
6651,2.6058497
6652,1.8632505
6653,13.892488
6654,16.35511
6655,34.49384
6656,16.066109
6657,16.941095
6658,2.3118298
6659,56.201305
6660,256.78607
6661,364.69
6662,627.7883
6663,701.5701
6664,790.0265
6665,860.66034
6666,712.44574
6667,616.3021
6668,543.2039
6669,367.52988
6670,91.417854
6671,-21.219358
6672,18.12607
6673,23.784122
6674,26.753521
6675,6.549382
6676,20.628738
6677,22.423376
6678,9.398437
6679,13.207762
6680,9.220114
6681,-24.750713
6682,-13.59771
6683,44.489544
6684,239.8467
6685,459.06284
6686,637.1584
6687,767.66724
6688,892.39484
6689,887.2738
6690,764.5085
6691,597.1087
6692,386.43927
6693,314.1062
6694,82.812485
6695,16.948112
6696,44.61717
6697,52.296963
6698,18.48347
6699,35.370216
6700,-26.507183
6701,3.0080535
6702,-11.278504
6703,-13.743663
6704,10.489084
6705,8.169505
6706,7.149284
6707,39.390507
6708,186.57521
6709,460.9668
6710,645.4954
6711,553.80597
6712,579.24414
6713,796.57275
6714,711.05505
6715,563.533
6716,464.0694
6717,341.30014
6718,87.084595
6719,26.277756
6720,-19.047255
6721,39.10451
6722,27.890152
6723,-1.3844873
6724,-6.2129893
6725,6.0067463
6726,1.3273365
6727,1.1575097
6728,3.0632415
6729,0.47906372
6730,2.891903
6731,48.42744
6732,240.41054
6733,420.8919
6734,645.5269
6735,587.1529
6736,611.2173
6737,462.83917
6738,695.8988
6739,510.45242
6740,485.87497
6741,344.5279
6742,125.67546
6743,81.090904
6744,35.73871
6745,39.1548
6746,44.922638
6747,49.996166
6748,2.007224
